Reading Airport file from airports.txt
There were 5740 Airports with IATA code
Reading Routes file from routes.txt
Correct routes found : 68292
Airports found in routes : 39387
There are 2455 airports that are dead ends

     ###############################################################################
     ............... Page Rank --- Airport name (Airport code) .....................
     ###############################################################################
     
0.0001902389 --- Pointe Noire, Congo (Brazzaville) (PNR)
0.0001902154 --- Asmara Intl, Eritrea (ASM)
0.0001900594 --- Friday Harbor Airport, United States (FRD)
0.0001900594 --- Orcas Island Airport, United States (ESD)
0.0001899226 --- Baker Lake, Canada (YBK)
0.000189893 --- Rurutu, French Polynesia (RUR)
0.000189893 --- Tubuai, French Polynesia (TUB)
0.0001898901 --- Aktio, Greece (PVK)
0.000189857 --- Lonorore Airport, Vanuatu (LNE)
0.0001896345 --- C P A Carlos Rovirosa Intl, Mexico (VSA)
0.0001894587 --- Dane Co Rgnl Truax Fld, United States (MSN)
0.0001891726 --- Chadron Municipal Airport, United States (CDR)
0.0001890013 --- Hiroshima, Japan (HIJ)
0.0001889397 --- Tuluksak Airport, United States (TLT)
0.0001883848 --- Alykel, Russia (NSK)
0.0001881922 --- Baotou Airport, China (BAV)
0.0001881504 --- Rendani, Indonesia (MKW)
0.0001880552 --- Sege Airport, Solomon Islands (EGM)
0.0001877194 --- Saiss, Morocco (FEZ)
0.0001876969 --- Conakry, Guinea (CKY)
0.0001874993 --- Makale, Ethiopia (MQX)
0.0001872839 --- Hall Beach, Canada (YUX)
0.0001871045 --- Lourdes De Blanc Sablon Airport, Canada (YBX)
0.0001869508 --- Yazd Shahid Sadooghi, Iran (AZD)
0.0001869144 --- Kalibo, Philippines (KLO)
0.0001863622 --- Akutan Seaplane Base, United States (KQA)
0.0001863622 --- Atka Airport, United States (AKB)
0.0001863622 --- Nikolski Air Station, United States (IKO)
0.0001863213 --- Huahine, French Polynesia (HUH)
0.0001860487 --- Riyan, Yemen (RIY)
0.000185958 --- Thompson, Canada (YTH)
0.0001859386 --- Inverness, United Kingdom (INV)
0.0001857947 --- Evenes, Norway (EVE)
0.0001856747 --- San Carlos De Bariloche, Argentina (BRC)
0.0001856268 --- Schefferville, Canada (YKL)
0.0001854294 --- Mackay, Australia (MKY)
0.0001853645 --- Carajas Airport, Brazil (CKS)
0.0001851482 --- Camp Mabry Austin City, United States (ATT)
0.0001848384 --- Cataratas Del Iguazu, Argentina (IGR)
0.0001847974 --- Aalborg, Denmark (AAL)
0.0001847019 --- La Tabatière Airport, Canada (ZLT)
0.0001847005 --- Erbil Intl, Iraq (EBL)
0.0001846894 --- Nantucket Mem, United States (ACK)
0.0001845367 --- Shahid Ashrafi Esfahani, Iran (KSH)
0.0001843954 --- Piedmont Triad, United States (GSO)
0.0001840708 --- General R Fierro Villalobos Intl, Mexico (CUU)
0.0001840022 --- Hobart, Australia (HBA)
0.0001839451 --- Berlevag, Norway (BVG)
0.0001836885 --- Kaimana, Indonesia (KNG)
0.0001836647 --- Linz, Austria (LNZ)
0.0001835789 --- Juba, South Sudan (JUB)
0.0001835672 --- Thyna, Tunisia (SFA)
0.0001835187 --- Rimini, Italy (RMI)
0.0001834793 --- Ilheus, Brazil (IOS)
0.0001833235 --- Thorne Bay Seaplane Base, United States (KTB)
0.0001829608 --- PlÃ¡cido de Castro, Brazil (RBR)
0.0001829308 --- Bagan Intl, Burma (NYU)
0.000182849 --- Dryden Rgnl, Canada (YHD)
0.0001826708 --- Tachileik, Burma (THL)
0.0001821212 --- Ishigaki, Japan (ISG)
0.000181959 --- Nanyuki Civil Airport, Kenya (NYK)
0.000181959 --- Samburu South Airport, Kenya (UAS)
0.000181959 --- Mara Serena Airport, Kenya (MRE)
0.0001819021 --- Quilpie Airport, Australia (ULP)
0.0001815029 --- Presidente Castro Pinto, Brazil (JPA)
0.0001813595 --- Uru Harbour Airport, Solomon Islands (ATD)
0.0001810835 --- Genova Sestri, Italy (GOA)
0.0001808811 --- Senadora Eunice Micheles Airport, Brazil (OLC)
0.0001808534 --- Plan De Guadalupe Intl, Mexico (SLW)
0.0001807753 --- Langkawi Intl, Malaysia (LGK)
0.0001807398 --- Monrovia Roberts Intl, Liberia (ROB)
0.0001805994 --- Bhubaneshwar, India (BBI)
0.0001805107 --- Kosrae, Micronesia (KSA)
0.0001804816 --- Liberal Muni, United States (LBL)
0.0001804294 --- Ercan International Airport, Cyprus (ECN)
0.0001803189 --- Kasigluk Airport, United States (KUK)
0.0001801265 --- Araracuara Airport, Colombia (ACR)
0.0001800744 --- Gallatin Field, United States (BZN)
0.0001799911 --- Wemindji Airport, Canada (YNC)
0.0001799292 --- Leknes Airport, Norway (LKN)
0.000179843 --- Blue Grass, United States (LEX)
0.0001798403 --- Cheyenne Rgnl Jerry Olson Fld, United States (CYS)
0.0001797366 --- Momote Airport, Papua New Guinea (MAS)
0.0001795968 --- Marsh Harbour, Bahamas (MHH)
0.0001795347 --- Neerlerit Inaat Airport, Greenland (CNP)
0.0001795317 --- Port Elizabeth Intl, South Africa (PLZ)
0.0001794202 --- Ibn Batouta, Morocco (TNG)
0.0001794124 --- Kaltag Airport, United States (KAL)
0.0001794124 --- Nulato Airport, United States (NUL)
0.0001786749 --- Uléi Airport, Vanuatu (ULB)
0.0001785485 --- Yelizovo, Russia (PKC)
0.000178391 --- Novyi Urengoy, Russia (NUX)
0.0001782957 --- St. Michael Airport, United States (SMK)
0.0001782512 --- Abadan, Iran (ABD)
0.000178233 --- Mohamed Boudiaf Intl, Algeria (CZL)
0.0001778813 --- Rio Gallegos, Argentina (RGL)
0.00017778 --- Bagdogra, India (IXB)
0.0001776458 --- Tête-à-la-Baleine Airport, Canada (ZTB)
0.0001775077 --- Maun, Botswana (MUB)
0.0001774855 --- St Mawgan, United Kingdom (NQY)
0.0001772672 --- Dawei Airport, Burma (TVY)
0.0001770994 --- Chevak Airport, United States (VAK)
0.0001770994 --- Hooper Bay Airport, United States (HPB)
0.0001769328 --- Kagoshima, Japan (KOJ)
0.0001767693 --- La Chorrera Airport, Colombia (LCR)
0.0001766961 --- Municipal, Belize (CZH)
0.0001760574 --- Bolshoye Savino, Russia (PEE)
0.0001757587 --- Puerto Jimenez Airport, Costa Rica (PJM)
0.0001752679 --- Fairmont Hot Springs, Canada (YZS)
0.00017476 --- Minangkabau, Indonesia (PDG)
0.0001746803 --- Pilot Station Airport, United States (PQS)
0.00017459 --- Komatsu, Japan (KMQ)
0.0001745403 --- La Managua, Costa Rica (XQP)
0.0001743224 --- Rosario, Argentina (ROS)
0.000174301 --- Eastmain River Airport, Canada (ZEM)
0.0001742757 --- Lhasa-Gonggar, China (LXA)
0.0001742573 --- Roumaniere, France (EGC)
0.0001742401 --- Supadio, Indonesia (PNK)
0.0001740259 --- Jammu, India (IXJ)
0.0001738826 --- Kobe, Japan (UKB)
0.0001737893 --- Winton Airport, Australia (WIN)
0.0001737567 --- Ushuaia Malvinas Argentinas, Argentina (USH)
0.0001736437 --- Kashi, China (KHG)
0.0001732098 --- Jackson Evers Intl, United States (JAN)
0.000173148 --- Lockhart River Airport, Australia (IRG)
0.0001731214 --- Aupaluk Airport, Canada (YPJ)
0.00017311 --- Sambava, Madagascar (SVB)
0.0001730301 --- El Aroui Airport, Morocco (NDR)
0.000172934 --- Naryan-Mar, Russia (NNM)
0.000172552 --- Papa Westray Airport, United Kingdom (PPW)
0.000172517 --- Bailian Airport, China (LZH)
0.0001725109 --- Bellingham Intl, United States (BLI)
0.0001721732 --- Xuzhou Guanyin Airport, China (XUZ)
0.0001720528 --- Pond Inlet, Canada (YIO)
0.0001718655 --- Kaunas Intl, Lithuania (KUN)
0.0001717696 --- Shishmaref Airport, United States (SHH)
0.0001717228 --- Faleolo Intl, Samoa (APW)
0.0001715146 --- La Florida, Chile (LSC)
0.0001713279 --- Tres De Mayo, Colombia (PUU)
0.0001710516 --- Mountain Village Airport, United States (MOU)
0.0001710064 --- Myitkyina, Burma (MYT)
0.0001709975 --- Port Hedland Intl, Australia (PHE)
0.0001709636 --- Jaqué Airport, Panama (JQE)
0.0001709636 --- Sinop Airport, Turkey (SIC)
0.0001709636 --- Achutupo Airport, Panama (ACU)
0.0001709636 --- Garachine Airport, Panama (GHE)
0.00017094 --- Sachs Harbour, Canada (YSY)
0.0001707472 --- Rouyn Noranda, Canada (YUY)
0.0001707322 --- Keewaywin, Canada (KEW)
0.0001707085 --- Cedar Rapids, United States (CID)
0.0001707085 --- Quad City Intl, United States (MLI)
0.0001703135 --- Isle Of Man, Isle of Man (IOM)
0.0001700819 --- Chapais Airport, Canada (YMT)
0.0001698226 --- Hector International Airport, United States (FAR)
0.0001696462 --- Coronel Francisco Secada Vignetta Intl, Peru (IQT)
0.0001696133 --- Martha\\'s Vineyard, United States (MVY)
0.0001694437 --- Prince Said Ibrahim, Comoros (HAH)
0.0001693795 --- Bushehr, Iran (BUZ)
0.0001693159 --- Burketown Airport, Australia (BUC)
0.0001693148 --- Lokichoggio Airport, Kenya (LKG)
0.0001690889 --- Sibu, Malaysia (SBW)
0.0001690158 --- Coimbatore, India (CJB)
0.0001689109 --- Peawanuck Airport, Canada (YPO)
0.0001687955 --- Shah Amanat Intl, Bangladesh (CGP)
0.0001687028 --- Flinders Island Airport, Australia (FLS)
0.0001685664 --- Sao Gabriel da Cachoeira Airport, Brazil (SJL)
0.0001683321 --- Asturias, Spain (OVD)
0.0001682545 --- Nanortalik Heliport, Greenland (JNN)
0.0001682123 --- Arturo Michelena Intl, Venezuela (VLN)
0.0001681387 --- Sioux Falls, United States (FSD)
0.0001679396 --- Richmond, Australia (RCM)
0.000167929 --- Tikehau, French Polynesia (TIH)
0.0001679254 --- Rennell/Tingoa Airport, Solomon Islands (RNL)
0.0001679254 --- Bellona, Solomon Islands (BNY)
0.000167881 --- Licenciado Manuel Crescencio Rejon Int, Mexico (MID)
0.0001672563 --- Fort Smith, Canada (YSM)
0.0001672227 --- Patna, India (PAT)
0.0001670716 --- Longana Airport, Vanuatu (LOD)
0.0001669435 --- Quetta, Pakistan (UET)
0.0001668718 --- Miyazaki, Japan (KMI)
0.0001668715 --- Palm Springs Intl, United States (PSP)
0.0001668553 --- Wallis, Wallis and Futuna (WLS)
0.0001667037 --- Ashgabat, Turkmenistan (ASB)
0.0001666951 --- Abha, Saudi Arabia (AHB)
0.0001666774 --- Port Hope Simpson Airport, Canada (YHA)
0.0001666695 --- Dawson Community Airport, United States (GDV)
0.0001666009 --- Santander, Spain (SDR)
0.000166539 --- Guipavas, France (BES)
0.0001664104 --- Ernesto Cortissoz, Colombia (BAQ)
0.0001662141 --- Val D Or, Canada (YVO)
0.0001658254 --- Cluj Napoca, Romania (CLJ)
0.0001657582 --- Deer Lake Airport, Canada (YVZ)
0.0001656392 --- Hoybuktmoen, Norway (KKN)
0.0001653915 --- Peoria Regional, United States (PIA)
0.0001651201 --- Terrance B Lettsome Intl, British Virgin Islands (EIS)
0.000164665 --- Victoria Intl, Canada (YYJ)
0.0001645983 --- Abraham Gonzalez Intl, Mexico (CJS)
0.0001645338 --- Luang Phabang Intl, Laos (LPQ)
0.0001641578 --- North Spirit Lake Airport, Canada (YNO)
0.0001636643 --- Kjevik, Norway (KRS)
0.0001633645 --- Portland Airport, Australia (PTJ)
0.0001633041 --- Portland Intl Jetport, United States (PWM)
0.0001631926 --- Repulse Bay, Canada (YUT)
0.0001631143 --- Yichang Airport, China (YIH)
0.0001630301 --- Rosario Seaplane Base, United States (RSJ)
0.0001629812 --- Vilhelmina, Sweden (VHM)
0.000162791 --- Pemba, Mozambique (POL)
0.000162369 --- Rogue Valley Intl Medford, United States (MFR)
0.0001622331 --- Ulawa Airport, Solomon Islands (RNA)
0.0001622331 --- Santa Ana Airport, Solomon Islands (NNB)
0.0001621641 --- Misratah Airport, Libya (MRA)
0.0001619809 --- Iles De La Madeleine, Canada (YGR)
0.0001619752 --- JAGS McCartney International Airport, Turks and Caicos Islands (GDT)
0.0001619143 --- Takaroa, French Polynesia (TKX)
0.0001618055 --- Fua Amotu Intl, Tonga (TBU)
0.0001617804 --- Palmerston North, New Zealand (PMR)
0.0001616007 --- Lycksele, Sweden (LYC)
0.0001615927 --- Kjaerstad, Norway (MJF)
0.0001615815 --- Pickle Lake, Canada (YPL)
0.0001613699 --- Springfield Branson Natl, United States (SGF)
0.0001612723 --- Moro Airport, Papua New Guinea (MXH)
0.0001612373 --- Stokka, Norway (SSJ)
0.0001609643 --- Kamuzu Intl, Malawi (LLW)
0.0001609472 --- South Bend Rgnl, United States (SBN)
0.0001609366 --- Lalibella, Ethiopia (LLI)
0.0001609094 --- Boulia Airport, Australia (BQL)
0.0001609082 --- Francisco C Ada Saipan Intl, Northern Mariana Islands (SPN)
0.0001608818 --- Arctic Bay Airport, Canada (YAB)
0.000160879 --- Dresden, Germany (DRS)
0.0001607339 --- Fort Wayne, United States (FWA)
0.0001605717 --- Taree Airport, Australia (TRO)
0.0001605428 --- Murmansk, Russia (MMK)
0.0001603456 --- Enrique Malek Intl, Panama (DAV)
0.0001602827 --- Khudzhand Airport, Tajikistan (LBD)
0.0001602522 --- Dire Dawa Intl, Ethiopia (DIR)
0.0001602119 --- Christmas Island, Christmas Island (XCH)
0.0001601754 --- St Paul Island, United States (SNP)
0.0001601754 --- St. George Airport, United States (STG)
0.000160118 --- Bhopal, India (BHO)
0.0001599172 --- General Rafael Buelna Intl, Mexico (MZT)
0.0001598937 --- Fonte Boa Airport, Brazil (FBA)
0.0001596277 --- Teller Airport, United States (TLA)
0.0001595532 --- Eek Airport, United States (EEK)
0.0001595532 --- Kwethluk Airport, United States (KWT)
0.0001595532 --- Tuntutuliak Airport, United States (WTL)
0.0001595532 --- Nightmute Airport, United States (NME)
0.0001594752 --- Duong Dong Airport, Vietnam (PQC)
0.0001594003 --- Fort Good Hope, Canada (YGH)
0.0001591868 --- ISLES OF SCILLY, United Kingdom (ISC)
0.0001591122 --- Sultan Ismail Petra, Malaysia (KBR)
0.0001590157 --- Bermuda Intl, Bermuda (BDA)
0.0001589217 --- Kalamata, Greece (KLX)
0.0001587508 --- Arrachart, Madagascar (DIE)
0.0001586839 --- Arctic Village Airport, United States (ARC)
0.0001586839 --- Venetie Airport, United States (VEE)
0.0001586798 --- Imphal, India (IMF)
0.00015861 --- Thule Air Base, Greenland (THU)
0.0001582898 --- La Grande Riviere, Canada (YGL)
0.0001582645 --- La Rochelle-Ile de Re, France (LRH)
0.0001582229 --- Hopedale Airport, Canada (YHO)
0.0001581673 --- City Of Colorado Springs Muni, United States (COS)
0.0001580947 --- Chacalluta, Chile (ARI)
0.0001578989 --- Tulita, Canada (ZFN)
0.0001578452 --- Atyrau, Kazakhstan (GUW)
0.0001575842 --- Narsaq Heliport, Greenland (JNS)
0.0001575629 --- Johan A Pengel Intl, Suriname (PBM)
0.0001574948 --- Agartala, India (IXA)
0.0001573952 --- Dunedin, New Zealand (DUD)
0.0001573937 --- Key West Intl, United States (EYW)
0.0001573864 --- Atqasuk Edward Burnell Sr Memorial Airport, United States (ATK)
0.0001573864 --- Wainwright Airport, United States (AIN)
0.0001573714 --- Usinsk, Russia (USK)
0.0001572339 --- Salekhard Airport, Russia (SLY)
0.00015681 --- Dillingham, United States (DLG)
0.0001567755 --- St Jacques, France (RNS)
0.0001566637 --- Comox, Canada (YQQ)
0.0001565998 --- Gorgan Airport, Iran (GBT)
0.0001565945 --- Eilat, Israel (ETH)
0.0001565114 --- Kumamoto, Japan (KMJ)
0.0001564413 --- Flamingo, Netherlands Antilles (BON)
0.0001564265 --- Maupiti, French Polynesia (MAU)
0.0001563559 --- Minacu Airport, Brazil (MQH)
0.0001563355 --- Tavie Airport, Vanuatu (PBJ)
0.0001560156 --- Kingfisher Lake Airport, Canada (KIF)
0.0001559235 --- Londolovit Airport, Papua New Guinea (LNV)
0.0001557001 --- Anglet, France (BIQ)
0.000155692 --- Toliara, Madagascar (TLE)
0.0001554553 --- Missoula Intl, United States (MSO)
0.0001554045 --- Almeria, Spain (LEI)
0.0001553637 --- Mar Del Plata, Argentina (MDQ)
0.0001553617 --- Wokal Field Glasgow International Airport, United States (GGW)
0.0001553551 --- Yanji Airport, China (YNJ)
0.0001553386 --- Sokol, Russia (GDX)
0.0001551773 --- Thargomindah Airport, Australia (XTG)
0.0001550297 --- Port Hardy, Canada (YZT)
0.0001549106 --- Erkilet, Turkey (ASR)
0.0001547512 --- Iskandar, Indonesia (PKN)
0.0001544516 --- Jiuzhaigou Huanglong, China (JZH)
0.00015444 --- Donetsk Intl, Ukraine (DOK)
0.0001544249 --- George F L Charles, Saint Lucia (SLU)
0.0001543996 --- Eldoret Intl, Kenya (EDL)
0.0001542813 --- The Pas Airport, Canada (YQD)
0.0001542508 --- Dr Ambedkar Intl, India (NAG)
0.000154238 --- Cat Lake Airport, Canada (YAC)
0.0001542196 --- Heroes Del Acre, Bolivia (CIJ)
0.0001541822 --- Thief River Falls, United States (TVF)
0.0001541646 --- Vagar, Faroe Islands (FAE)
0.000154064 --- McCook Regional Airport, United States (MCK)
0.000153975 --- Bale Mulhouse, France (MLH)
0.0001537874 --- Savusavu Airport, Fiji (SVU)
0.0001537874 --- Matei Airport, Fiji (TVU)
0.0001536352 --- Shire Inda Selassie Airport, Ethiopia (SHC)
0.000153595 --- Kenmore Air Harbor Inc Seaplane Base, United States (KEH)
0.0001534153 --- Tunxi International Airport, China (TXN)
0.0001532287 --- Adi Sumarmo Wiryokusumo, Indonesia (SOC)
0.0001529995 --- Totegegie, French Polynesia (GMR)
0.0001529995 --- Makemo, French Polynesia (MKP)
0.000152841 --- Chandigarh, India (IXC)
0.0001527926 --- Bosaso Airport, Somalia (BSA)
0.000152668 --- Horta, Portugal (HOR)
0.0001526434 --- Kenora, Canada (YQK)
0.0001524906 --- Maastricht, Netherlands (MST)
0.0001523663 --- Mianyang Airport, China (MIG)
0.0001522594 --- Pangsuma Airport, Indonesia (PSU)
0.0001522303 --- Alluitsup Paa Heliport, Greenland (LLU)
0.0001520284 --- Ronchi Dei Legionari, Italy (TRS)
0.0001519345 --- Sao Jose Do Rio Preto, Brazil (SJP)
0.0001518164 --- Tupelo Regional Airport, United States (TUP)
0.0001518021 --- Cap Fap David Abenzur Rengifo Intl, Peru (PCL)
0.0001518021 --- Cadete Guillermo Del Castillo Paredes, Peru (TPP)
0.0001516849 --- Fujairah Intl, United Arab Emirates (FJR)
0.0001516242 --- Norwich, United Kingdom (NWI)
0.0001515338 --- Pensacola Rgnl, United States (PNS)
0.0001514791 --- Juan Gualberto Gomez Intl, Cuba (VRA)
0.0001514153 --- Ignatyevo, Russia (BQS)
0.0001513835 --- Nantong Airport, China (NTG)
0.0001512301 --- Kiunga Airport, Papua New Guinea (UNG)
0.0001511857 --- Touat Cheikh Sidi Mohamed Belkebir, Algeria (AZR)
0.0001511673 --- Sultan Babullah, Indonesia (TTE)
0.0001507578 --- Kawthoung Airport, Burma (KAW)
0.0001505294 --- Sachigo Lake Airport, Canada (ZPB)
0.0001505031 --- Grand Bahama Intl, Bahamas (FPO)
0.0001504571 --- Karratha, Australia (KTA)
0.0001504424 --- Noumerat, Algeria (GHA)
0.0001503861 --- Matsuyama, Japan (MYJ)
0.0001503812 --- Sarajevo, Bosnia and Herzegovina (SJJ)
0.0001503486 --- Lodwar, Kenya (LOK)
0.0001501938 --- Golfito, Costa Rica (GLF)
0.0001500681 --- Kivalina Airport, United States (KVL)
0.0001500676 --- Usiminas, Brazil (IPN)
0.0001500582 --- Guanajuato Intl, Mexico (BJX)
0.0001500021 --- Huntsville International Airport-Carl T Jones Field, United States (HSV)
0.0001499768 --- Nouakchott, Mauritania (NKC)
0.0001498959 --- Lawas Airport, Malaysia (LWY)
0.0001497292 --- Batsfjord, Norway (BJF)
0.000149625 --- Sanikiluaq Airport, Canada (YSK)
0.0001495915 --- Rijeka, Croatia (RJK)
0.0001494742 --- Moorea, French Polynesia (MOZ)
0.00014943 --- Copiapo, Chile (CPO)
0.0001493809 --- Okayama, Japan (OKJ)
0.0001493298 --- Bacolod, Philippines (BCD)
0.0001491193 --- Nizhnevartovsk, Russia (NJC)
0.0001490936 --- Rockhampton, Australia (ROK)
0.0001486092 --- Hewanorra Intl, Saint Lucia (UVF)
0.0001482582 --- Rondonopolis Airport, Brazil (ROO)
0.0001481587 --- Alexandros Papadiamantis, Greece (JSI)
0.0001481033 --- Vancouver Coal Harbour, Canada (CXH)
0.0001480459 --- Tabubil Airport, Papua New Guinea (TBG)
0.0001480459 --- Tari Airport, Papua New Guinea (TIZ)
0.000148043 --- Gondar, Ethiopia (GDQ)
0.0001480142 --- Ireland West Knock, Ireland (NOC)
0.0001478173 --- Juliaca, Peru (JUL)
0.0001476888 --- Lamu Manda, Kenya (LAU)
0.0001476598 --- Nemiscau Airport, Canada (YNS)
0.0001476345 --- Baie Comeau, Canada (YBC)
0.0001475243 --- Comandante Espora, Argentina (BHI)
0.0001474968 --- Cap Manuel Nino Intl, Panama (CHX)
0.0001474968 --- Sambu Airport, Panama (SAX)
0.0001474968 --- Contadora Airport, Panama (OTD)
0.0001474968 --- Bahia Piña Airport, Panama (BFQ)
0.0001474968 --- Playon Chico, Panama (PYC)
0.0001474968 --- Puerto Obaldia, Panama (PUE)
0.0001474028 --- Vigra, Norway (AES)
0.0001472576 --- Tasiujaq Airport, Canada (YTQ)
0.0001471826 --- Lianyungang Airport, China (LYG)
0.0001470666 --- Fort Severn Airport, Canada (YER)
0.0001468386 --- Mildura Airport, Australia (MQL)
0.0001468297 --- Cozumel Intl, Mexico (CZM)
0.0001468026 --- Yangzhou Taizhou Airport, China (YTY)
0.0001467698 --- Merle K Mudhole Smith, United States (CDV)
0.0001463137 --- Bintulu, Malaysia (BTU)
0.0001459112 --- Kone, New Caledonia (KNQ)
0.0001459112 --- Mare, New Caledonia (MEE)
0.0001459112 --- Touho, New Caledonia (TOU)
0.0001459112 --- Île des Pins Airport, New Caledonia (ILP)
0.0001458147 --- Julia Creek Airport, Australia (JCK)
0.0001452604 --- Jackson Hole Airport, United States (JAC)
0.0001452386 --- Sir Bani Yas Island, United Arab Emirates (XSB)
0.0001452386 --- Dalma Airport, United Arab Emirates (ZDY)
0.0001452363 --- Savannah Hilton Head Intl, United States (SAV)
0.0001450161 --- Kadala, Russia (HTA)
0.000144975 --- Barter Island Lrrs, United States (BTI)
0.0001448941 --- Samarkand, Uzbekistan (SKD)
0.0001448626 --- Yiwu Airport, China (YIW)
0.0001447008 --- Aasiaat, Greenland (JEG)
0.0001445668 --- Matecana, Colombia (PEI)
0.0001444127 --- Bratsk, Russia (BTK)
0.0001441998 --- Deline, Canada (YWJ)
0.0001441965 --- Nuiqsut Airport, United States (NUI)
0.0001441434 --- Antonio Maceo Intl, Cuba (SCU)
0.0001441256 --- Qikiqtarjuaq, Canada (YVM)
0.0001441036 --- Apartadó Airport, Colombia (APO)
0.0001439028 --- Igiugig Airport, United States (IGG)
0.0001439028 --- Perryville Airport, United States (KPV)
0.0001437549 --- Macaé Airport, Brazil (MEA)
0.0001436611 --- Frans Kaisiepo, Indonesia (BIK)
0.0001435973 --- Tatalina Lrrs, United States (TLJ)
0.0001435145 --- Nabire, Indonesia (NBX)
0.0001434629 --- Petersburg James A. Johnson, United States (PSG)
0.000143247 --- Baghdad International Airport, Iraq (BGW)
0.0001432427 --- Paamiut Heliport, Greenland (JFR)
0.0001431325 --- Yining Airport, China (YIN)
0.000143084 --- Asahikawa, Japan (AKJ)
0.0001430774 --- Lanai, United States (LNY)
0.0001428029 --- Fak Fak, Indonesia (FKQ)
0.0001426427 --- Lehigh Valley Intl, United States (ABE)
0.0001425285 --- Hamilton Island Airport, Australia (HTI)
0.0001424228 --- Beihai Airport, China (BHY)
0.0001421292 --- Frank Wiley Field, United States (MLS)
0.0001421292 --- Sidney-Richland Municipal Airport, United States (SDY)
0.0001420491 --- Ulaangom Airport, Mongolia (ULO)
0.0001418761 --- Sanday Airport, United Kingdom (NDY)
0.0001418761 --- Stronsay Airport, United Kingdom (SOY)
0.0001417239 --- Habib Bourguiba Intl, Tunisia (MIR)
0.000141654 --- Gheshm Airport, Iran (GSM)
0.0001416302 --- Hamilton, Canada (YHM)
0.000141619 --- Hughenden Airport, Australia (HGD)
0.0001414628 --- Metlakatla Seaplane Base, United States (MTM)
0.0001413694 --- General Juan N Alvarez Intl, Mexico (ACA)
0.0001413597 --- Mitilini, Greece (MJT)
0.0001412846 --- Barcelos Airport, Brazil (BAZ)
0.0001412738 --- Tri Cities Airport, United States (PSC)
0.0001411317 --- Eduardo Falla Solano, Colombia (SVI)
0.0001411276 --- Plattsburgh Intl, United States (PBG)
0.0001408516 --- Svolvær Helle Airport, Norway (SVJ)
0.0001408232 --- Prefeito Renato Moreira, Brazil (IMP)
0.0001407188 --- Fakarava, French Polynesia (FAV)
0.0001407188 --- Manihi, French Polynesia (XMH)
0.0001407188 --- Mataiva, French Polynesia (MVT)
0.0001406411 --- Cape Dorset, Canada (YTE)
0.0001406021 --- Luxor Intl, Egypt (LXR)
0.0001405672 --- Orenburg, Russia (REN)
0.0001405585 --- Cincinnati Muni Lunken Fld, United States (LUK)
0.0001405123 --- Capitan Nicolas Rojas, Bolivia (POI)
0.0001404786 --- Aurukun Airport, Australia (AUU)
0.000140356 --- Lviv Intl, Ukraine (LWO)
0.0001402626 --- Southend, United Kingdom (SEN)
0.0001402546 --- Sary-Arka, Kazakhstan (KGF)
0.0001401412 --- Dickinson Theodore Roosevelt Regional Airport, United States (DIK)
0.0001399966 --- Babelthuap, Palau (ROR)
0.0001399953 --- Aswan Intl, Egypt (ASW)
0.0001399742 --- Vance Winkworth Amory International Airport, Saint Kitts and Nevis (NEV)
0.0001399506 --- Busuanga, Philippines (USU)
0.0001399003 --- Fort St John, Canada (YXJ)
0.0001398502 --- Wrangell Airport, United States (WRG)
0.0001398355 --- Koyukuk Airport, United States (KYU)
0.000139805 --- Clovis Muni, United States (CVN)
0.0001396887 --- Kallax, Sweden (LLA)
0.0001396563 --- Vitória da Conquista Airport, Brazil (VDC)
0.0001396533 --- Uummannaq Heliport, Greenland (UMD)
0.0001394124 --- Rubem Berta, Brazil (URG)
0.0001393466 --- Lovell Fld, United States (CHA)
0.0001392669 --- Sauce Viejo, Argentina (SFN)
0.0001392608 --- Khanty Mansiysk Airport, Russia (HMA)
0.0001392544 --- Sandakan, Malaysia (SDK)
0.0001391752 --- Campo Alegre Airport, Brazil (CMP)
0.0001390641 --- Lubumbashi Intl, Congo (Kinshasa) (FBM)
0.000138983 --- Gregorio Luperon Intl, Dominican Republic (POP)
0.0001388808 --- Transilvania Targu Mures, Romania (TGM)
0.0001386736 --- Hakodate, Japan (HKD)
0.0001385972 --- Megas Alexandros Intl, Greece (KVA)
0.0001385888 --- Cherry Capital Airport, United States (TVC)
0.0001385043 --- Vilhena, Brazil (BVH)
0.0001384959 --- Rochambeau, French Guiana (CAY)
0.0001383582 --- Karpathos, Greece (AOK)
0.0001381594 --- Tampere Pirkkala, Finland (TMP)
0.0001380975 --- Persian Gulf Airport, Iran (PGU)
0.000138007 --- Bonaventure Airport, Canada (YVB)
0.0001379738 --- Platinum, United States (PTU)
0.0001379225 --- Bellegarde, France (LIG)
0.0001378261 --- Saint Barthelemy, France (SBH)
0.0001378058 --- Fort Nelson, Canada (YYE)
0.0001377791 --- Mukhino, Russia (UUD)
0.0001377461 --- Ipota Airport, Vanuatu (IPA)
0.0001377461 --- Futuna Airport, Vanuatu (FTA)
0.0001377461 --- Dillon's Bay Airport, Vanuatu (DLY)
0.0001377461 --- Aniwa Airport, Vanuatu (AWD)
0.0001377461 --- Anelghowhat Airport, Vanuatu (AUY)
0.0001376864 --- Roanoke Regional, United States (ROA)
0.0001376115 --- Daniel Z Romualdez, Philippines (TAC)
0.0001375973 --- Moses Kilangin, Indonesia (TIM)
