Reading Airport file from airports.txt
There were 5740 Airports with IATA code
Reading Routes file from routes.txt
Correct routes found : 68292
Airports found in routes : 39387
There are 2455 airports that are dead ends

     ###############################################################################
     ............... Page Rank --- Airport name (Airport code) .....................
     ###############################################################################
     
0.000174561 --- Stronsay Airport, United Kingdom (SOY)
0.0001745466 --- Savoonga Airport, United States (SVA)
0.0001745466 --- Gambell Airport, United States (GAM)
0.0001745323 --- Gnassingbe Eyadema Intl, Togo (LFW)
0.0001745198 --- Sendai, Japan (SDJ)
0.0001745135 --- Villafranca, Italy (VRN)
0.0001744947 --- Los Cabos Intl, Mexico (SJD)
0.0001744671 --- Alluitsup Paa Heliport, Greenland (LLU)
0.0001744616 --- Inverness, United Kingdom (INV)
0.0001744394 --- Pickle Lake, Canada (YPL)
0.0001744284 --- Boulia Airport, Australia (BQL)
0.0001744162 --- Indianapolis Intl, United States (IND)
0.0001744083 --- Julia Creek Airport, Australia (JCK)
0.0001743726 --- Marina Di Campo, Italy (EBA)
0.0001743652 --- Dawei Airport, Burma (TVY)
0.0001743605 --- Kasos, Greece (KSJ)
0.0001743578 --- Ushuaia Malvinas Argentinas, Argentina (USH)
0.0001743436 --- Whale Cove Airport, Canada (YXN)
0.0001743289 --- Santorini, Greece (JTR)
0.0001742938 --- Wokal Field Glasgow International Airport, United States (GGW)
0.0001742793 --- Melville Hall, Dominica (DOM)
0.0001742675 --- Pyrzowice, Poland (KTW)
0.0001742656 --- Puerto Princesa, Philippines (PPS)
0.0001742412 --- Stornoway, United Kingdom (SYY)
0.000174235 --- Quanzhou Airport, China (JJN)
0.0001742252 --- Frank Wiley Field, United States (MLS)
0.0001742252 --- Sidney-Richland Municipal Airport, United States (SDY)
0.0001742205 --- Kobe, Japan (UKB)
0.0001742066 --- La Florida, Chile (LSC)
0.0001742003 --- George F L Charles, Saint Lucia (SLU)
0.0001741922 --- Jammu, India (IXJ)
0.0001741787 --- Palmerston North, New Zealand (PMR)
0.0001741743 --- Camp Mabry Austin City, United States (ATT)
0.0001741303 --- Alykel, Russia (NSK)
0.0001740429 --- Dibrugarh Airport, India (DIB)
0.0001740421 --- Port Lions Airport, United States (ORI)
0.0001740394 --- Mohamed Boudiaf Intl, Algeria (CZL)
0.0001740383 --- Koyukuk Airport, United States (KYU)
0.0001740077 --- Jaipur, India (JAI)
0.0001740048 --- Exeter, United Kingdom (EXT)
0.0001739939 --- Ercan International Airport, Cyprus (ECN)
0.0001739808 --- Sukkur, Pakistan (SKZ)
0.0001739553 --- Hughenden Airport, Australia (HGD)
0.0001739532 --- Barcelos Airport, Brazil (BAZ)
0.0001739341 --- Rennell/Tingoa Airport, Solomon Islands (RNL)
0.0001739341 --- Bellona, Solomon Islands (BNY)
0.0001739285 --- Pilot Station Airport, United States (PQS)
0.0001739137 --- Rondonopolis Airport, Brazil (ROO)
0.0001739087 --- Geraldton Greenstone Regional, Canada (YGQ)
0.0001739047 --- Holy Cross Airport, United States (HCR)
0.0001738852 --- General Jose Antonio Anzoategui Intl, Venezuela (BLA)
0.0001738655 --- Imphal, India (IMF)
0.0001738386 --- Strachowice, Poland (WRO)
0.0001738358 --- Hughes Airport, United States (HUS)
0.0001738239 --- Kasigluk Airport, United States (KUK)
0.0001738105 --- Francisco De Orellana, Ecuador (OCC)
0.0001738095 --- Morondava, Madagascar (MOQ)
0.0001738055 --- Chevak Airport, United States (VAK)
0.0001738055 --- Hooper Bay Airport, United States (HPB)
0.0001738001 --- Tbilisi, Georgia (TBS)
0.00017377 --- Thyna, Tunisia (SFA)
0.0001737649 --- Rouyn Noranda, Canada (YUY)
0.0001737649 --- Ondangwa Airport, Namibia (OND)
0.0001737649 --- Rundu, Namibia (NDU)
0.0001737542 --- La Chinita Intl, Venezuela (MAR)
0.0001737433 --- Tavie Airport, Vanuatu (PBJ)
0.0001737313 --- Saint Catherine, France (CLY)
0.0001737264 --- Comox, Canada (YQQ)
0.0001737157 --- Rasht, Iran (RAS)
0.0001737153 --- Wrangell Airport, United States (WRG)
0.0001737058 --- Jacksonville Intl, United States (JAX)
0.0001736877 --- Rostov Na Donu, Russia (ROV)
0.0001736561 --- Alma Airport, Canada (YTF)
0.0001736551 --- Vilhena, Brazil (BVH)
0.0001736453 --- Landvetter, Sweden (GOT)
0.0001736425 --- Dryden Rgnl, Canada (YHD)
0.0001736239 --- Deline, Canada (YWJ)
0.0001735927 --- Petersburg James A. Johnson, United States (PSG)
0.0001735742 --- Sao Pedro, Cape Verde (VXE)
0.0001735436 --- Aalborg, Denmark (AAL)
0.0001734641 --- Kasabonika Airport, Canada (XKS)
0.0001734637 --- Aurukun Airport, Australia (AUU)
0.0001734611 --- Karpathos, Greece (AOK)
0.0001734606 --- Ndjili Intl, Congo (Kinshasa) (FIH)
0.0001734544 --- Bauru-Arealva, Brazil (JTC)
0.0001734506 --- Hall Beach, Canada (YUX)
0.000173432 --- Babelthuap, Palau (ROR)
0.0001734223 --- Havre City Co, United States (HVR)
0.000173415 --- Thorne Bay Seaplane Base, United States (KTB)
0.0001734131 --- St Paul Island, United States (SNP)
0.0001734131 --- St. George Airport, United States (STG)
0.0001733881 --- Ryum Airport, Norway (RVK)
0.0001733844 --- Kiunga Airport, Papua New Guinea (UNG)
0.0001733712 --- Altai Airport, Mongolia (LTI)
0.0001733712 --- Bayankhongor Airport, Mongolia (BYN)
0.0001733602 --- Fonte Boa Airport, Brazil (FBA)
0.0001733566 --- Municipal, Belize (CZH)
0.000173346 --- Ouvea, New Caledonia (UVE)
0.000173346 --- Tiga Airport, New Caledonia (TGJ)
0.0001733448 --- Lewiston Nez Perce Co, United States (LWS)
0.0001733433 --- Kefallinia, Greece (EFL)
0.0001733124 --- Peawanuck Airport, Canada (YPO)
0.0001733122 --- Port Hope Simpson Airport, Canada (YHA)
0.0001733119 --- Portland Airport, Australia (PTJ)
0.0001733052 --- Stony River 2 Airport, United States (SRV)
0.0001733052 --- Rosario Seaplane Base, United States (RSJ)
0.0001733039 --- Hamilton, Canada (YHM)
0.000173301 --- Thargomindah Airport, Australia (XTG)
0.0001732996 --- Boise Air Terminal, United States (BOI)
0.0001732972 --- Thule Air Base, Greenland (THU)
0.0001732925 --- Kawthoung Airport, Burma (KAW)
0.0001732876 --- Val D Or, Canada (YVO)
0.0001732766 --- Merle K Mudhole Smith, United States (CDV)
0.0001732755 --- Eduardo Falla Solano, Colombia (SVI)
0.000173274 --- Evenes, Norway (EVE)
0.0001732545 --- Gerrard Smith Intl, Cayman Islands (CYB)
0.0001732173 --- Broken Hill Airport, Australia (BHQ)
0.0001732091 --- Senou, Mali (BKO)
0.0001732067 --- Albany Airport, Australia (ALH)
0.0001732067 --- Brusselton, Australia (BQB)
0.0001731922 --- Bodrum - Milas, Turkey (BJV)
0.0001731901 --- Dera Ismael Khan Airport, Pakistan (DSK)
0.0001731868 --- St. Michael Airport, United States (SMK)
0.0001731598 --- Vancouver Coal Harbour, Canada (CXH)
0.0001731525 --- Sangster Intl, Jamaica (MBJ)
0.0001731403 --- Hopedale Airport, Canada (YHO)
0.000173129 --- Corumba Intl, Brazil (CMG)
0.0001731251 --- Daniel Oduber Quiros Intl, Costa Rica (LIR)
0.0001731151 --- Pangsuma Airport, Indonesia (PSU)
0.0001731015 --- Williams Lake, Canada (YWL)
0.0001730845 --- Sanikiluaq Airport, Canada (YSK)
0.0001730526 --- Coen Airport, Australia (CUQ)
0.0001730511 --- Galcaio Airport, Somalia (GLK)
0.0001730454 --- Cagayan De Oro, Philippines (CGY)
0.0001730431 --- Nemiscau Airport, Canada (YNS)
0.0001730358 --- Dickinson Theodore Roosevelt Regional Airport, United States (DIK)
0.000173031 --- Kowanyama Airport, Australia (KWM)
0.000173031 --- Pormpuraaw Airport, Australia (EDR)
0.0001730279 --- Spring Point, Bahamas (AXP)
0.0001730279 --- Colonel Hill Airport, Bahamas (CRI)
0.0001730266 --- Kaadedhdhoo, Maldives (KDM)
0.0001730266 --- Gan Island Airport, Maldives (GAN)
0.0001730266 --- Kadhdhoo Airport, Maldives (KDO)
0.0001730266 --- Kooddoo, Maldives (GKK)
0.0001730127 --- Sachs Harbour, Canada (YSY)
0.0001730004 --- Uummannaq Heliport, Greenland (UMD)
0.000172997 --- Malanje, Angola (MEG)
0.000172997 --- Saurimo, Angola (VHC)
0.0001729923 --- Bronnoy, Norway (BNN)
0.000172989 --- John Wayne Arpt Orange Co, United States (SNA)
0.0001729829 --- Pueblo Memorial, United States (PUB)
0.000172976 --- Qikiqtarjuaq, Canada (YVM)
0.0001729475 --- Western Nebraska Regional Airport, United States (BFF)
0.0001729475 --- Alliance Municipal Airport, United States (AIA)
0.0001729461 --- San Luis, Argentina (LUQ)
0.0001729363 --- Moro Airport, Papua New Guinea (MXH)
0.0001729354 --- Land's End / St. Just Airport, United Kingdom (LEQ)
0.0001729239 --- Hovden, Norway (HOV)
0.0001729207 --- Varna, Bulgaria (VAR)
0.0001728796 --- Worland Municipal Airport, United States (WRL)
0.0001728733 --- Arvidsjaur, Sweden (AJR)
0.0001728732 --- Cocos Keeling Island Airport, Cocos (Keeling) Islands (CCK)
0.0001728694 --- Sde Dov, Israel (SDV)
0.0001728683 --- Grafton Airport, Australia (GFN)
0.0001728668 --- Bella Bella Airport, Canada (ZEL)
0.0001728656 --- Grand Rapids Itasca County, United States (GPZ)
0.0001728622 --- Nanaimo Harbour Water Airport, Canada (ZNA)
0.000172862 --- Mid Delta Regional Airport, United States (GLH)
0.0001728524 --- Tame, Colombia (TME)
0.0001728524 --- Los Colonizadores Airport, Colombia (RVE)
0.0001728299 --- North Platte Regional Airport Lee Bird Field, United States (LBF)
0.0001728193 --- Red Devil Airport, United States (RDV)
0.0001728132 --- Norwich, United Kingdom (NWI)
0.000172807 --- High Level, Canada (YOJ)
0.000172807 --- Rainbow Lake Airport, Canada (YOP)
0.0001728055 --- Dionysios Solomos, Greece (ZTH)
0.000172796 --- Merimbula Airport, Australia (MIM)
0.0001727468 --- Pakse, Laos (PKZ)
0.0001727444 --- Husein Sastranegara, Indonesia (BDO)
0.0001727304 --- Gambella, Ethiopia (GMB)
0.0001727304 --- Jimma, Ethiopia (JIM)
0.0001727301 --- Cap Fap David Abenzur Rengifo Intl, Peru (PCL)
0.0001727301 --- Cadete Guillermo Del Castillo Paredes, Peru (TPP)
0.0001727238 --- Poplar Hill Airport, Canada (YHP)
0.0001727201 --- Arcata, United States (ACV)
0.0001727142 --- Franklin, United States (FKL)
0.0001727142 --- DuBois Regional Airport, United States (DUJ)
0.0001727142 --- Bradford Regional Airport, United States (BFD)
0.0001727142 --- Chautauqua County-Jamestown, United States (JHW)
0.0001727137 --- Corvo Airport, Portugal (CVU)
0.0001727115 --- Novyi Urengoy, Russia (NUX)
0.0001727109 --- Bathurst Airport, Australia (BHS)
0.0001727109 --- Griffith Airport, Australia (GFF)
0.0001727109 --- Narrandera Airport, Australia (NRA)
0.0001727109 --- Parkes Airport, Australia (PKE)
0.000172684 --- Enfidha - Zine El Abidine Ben Ali International Airport, Tunisia (NBE)
0.000172681 --- Anahim Lake Airport, Canada (YAA)
0.000172681 --- Bella Coola Airport, Canada (QBC)
0.0001726604 --- Sitia, Greece (JSH)
0.0001726541 --- Ford Airport, United States (IMT)
0.0001726541 --- Falls Intl, United States (INL)
0.0001726541 --- Rhinelander Oneida County Airport, United States (RHI)
0.0001726541 --- Jamestown Regional Airport, United States (JMS)
0.0001726541 --- Brainerd Lakes Rgnl, United States (BRD)
0.0001726541 --- Devils Lake Regional Airport, United States (DVL)
0.0001726449 --- Louisville International Airport, United States (SDF)
0.0001726183 --- The Pas Airport, Canada (YQD)
0.0001726121 --- Salta, Argentina (SLA)
0.000172593 --- Johan A Pengel Intl, Suriname (PBM)
0.0001725914 --- Belep Islands Airport, New Caledonia (BMY)
0.0001725875 --- Raipur, India (RPR)
0.0001725857 --- Altoona Blair Co, United States (AOO)
0.0001725857 --- John Murtha Johnstown-Cambria County Airport, United States (JST)
0.0001725778 --- Morgantown Muni Walter L Bill Hart Fld, United States (MGW)
0.0001725703 --- Luang Phabang Intl, Laos (LPQ)
0.0001725285 --- Juan Manuel Galvez Intl, Honduras (RTB)
0.0001725248 --- Wai Sha Airport, China (SWA)
0.000172508 --- Wuxi Airport, China (WUX)
0.0001725068 --- Svartnes Airport, Norway (VAW)
0.0001725056 --- Savusavu Airport, Fiji (SVU)
0.0001725056 --- Matei Airport, Fiji (TVU)
0.0001725011 --- Reus, Spain (REU)
0.0001724915 --- Gustavus Airport, United States (GST)
0.0001724912 --- Keewaywin, Canada (KEW)
0.0001724837 --- Lodwar, Kenya (LOK)
0.0001724787 --- F D Roosevelt, Netherlands Antilles (EUX)
0.0001724548 --- Tasiujaq Airport, Canada (YTQ)
0.0001724307 --- Omsk, Russia (OMS)
0.0001724291 --- Harrison Marion Regional Airport, United States (CKB)
0.0001724038 --- Lucknow, India (LKO)
0.0001723576 --- Saidpur, Bangladesh (SPD)
0.0001723531 --- Arturo Michelena Intl, Venezuela (VLN)
0.0001723373 --- Marsh Harbour, Bahamas (MHH)
0.0001723062 --- Save, Sweden (GSE)
0.0001722899 --- Monrovia Roberts Intl, Liberia (ROB)
0.0001722853 --- Belfast City, United Kingdom (BHD)
0.0001722548 --- Fak Fak, Indonesia (FKQ)
0.0001722435 --- Mitilini, Greece (MJT)
0.0001722308 --- Bale Mulhouse, France (MLH)
0.0001721805 --- Allgau, Germany (FMM)
0.0001721599 --- Nadym Airport, Russia (NYM)
0.0001721212 --- Will Rogers World, United States (OKC)
0.0001720873 --- Pemba, Mozambique (POL)
0.000172085 --- Patos de Minas Airport, Brazil (POJ)
0.0001720809 --- Kimbe Airport, Papua New Guinea (HKN)
0.0001720427 --- Illizi Takhamalt, Algeria (VVZ)
0.0001720365 --- Kaukura, French Polynesia (KKR)
0.0001720171 --- Ljubljana, Slovenia (LJU)
0.0001719896 --- Tabriz Intl, Iran (TBZ)
0.0001719338 --- Saint Barthelemy, France (SBH)
0.0001719067 --- Momote Airport, Papua New Guinea (MAS)
0.0001718959 --- Maupiti, French Polynesia (MAU)
0.0001718877 --- La Grande Riviere, Canada (YGL)
0.000171887 --- Nabire, Indonesia (NBX)
0.0001718856 --- Port Hedland Intl, Australia (PHE)
0.0001718819 --- Andenes, Norway (ANX)
0.0001718697 --- Prince Said Ibrahim, Comoros (HAH)
0.0001718447 --- Nouakchott, Mauritania (NKC)
0.000171838 --- Westray Airport, United Kingdom (WRY)
0.000171838 --- North Ronaldsay Airport, United Kingdom (NRL)
0.0001718348 --- Ishigaki, Japan (ISG)
0.0001718345 --- Rockhampton, Australia (ROK)
0.0001718343 --- Narsaq Heliport, Greenland (JNS)
0.0001718307 --- Mombasa Moi Intl, Kenya (MBA)
0.0001718237 --- Port Elizabeth Intl, South Africa (PLZ)
0.0001718111 --- Ten Cel Av Cesar Bombonato, Brazil (UDI)
0.0001718049 --- Sary-Arka, Kazakhstan (KGF)
0.0001717968 --- Zumbi Dos Palmares, Brazil (MCZ)
0.0001717914 --- Theodore Francis Green State, United States (PVD)
0.0001717835 --- Dire Dawa Intl, Ethiopia (DIR)
0.0001717589 --- Conakry, Guinea (CKY)
0.0001717562 --- Moorea, French Polynesia (MOZ)
0.0001717305 --- Leipzig Halle, Germany (LEJ)
0.0001717181 --- Palmas, Brazil (PMW)
0.0001716867 --- Alice Springs, Australia (ASP)
0.0001716682 --- Kalamata, Greece (KLX)
0.0001716413 --- Pointe Noire, Congo (Brazzaville) (PNR)
0.0001716211 --- Røssvoll Airport, Norway (MQN)
0.0001715933 --- Diori Hamani, Niger (NIM)
0.0001715609 --- Eday Airport, United Kingdom (EOI)
0.000171536 --- Namsos Høknesøra Airport, Norway (OSY)
0.0001715326 --- Salzburg, Austria (SZG)
0.0001714948 --- Terrance B Lettsome Intl, British Virgin Islands (EIS)
0.000171462 --- Maastricht, Netherlands (MST)
0.0001714548 --- Abha, Saudi Arabia (AHB)
0.0001714532 --- Arctic Bay Airport, Canada (YAB)
0.0001714375 --- Atiu Island Airport, Cook Islands (AIU)
0.0001714082 --- Fort St John, Canada (YXJ)
0.0001714056 --- Haines Airport, United States (HNS)
0.0001714056 --- Skagway Airport, United States (SGY)
0.0001713818 --- In Amenas, Algeria (IAM)
0.0001713761 --- Tikehau, French Polynesia (TIH)
0.0001713728 --- Pula, Croatia (PUY)
0.0001713702 --- Licenciado Gustavo Diaz Ordaz Intl, Mexico (PVR)
0.0001713547 --- Mosnov, Czech Republic (OSR)
0.0001713502 --- Port Harcourt Intl, Nigeria (PHC)
0.0001713345 --- Niigata, Japan (KIJ)
0.0001713285 --- Mar Del Plata, Argentina (MDQ)
0.0001713259 --- Chacalluta, Chile (ARI)
0.0001713163 --- Ulawa Airport, Solomon Islands (RNA)
0.0001713163 --- Santa Ana Airport, Solomon Islands (NNB)
0.0001713099 --- Kununurra, Australia (KNX)
0.0001712688 --- Marktoberdorf BF, Germany (OAL)
0.0001712504 --- Antsirabato, Madagascar (ANM)
0.0001712293 --- Comandante Espora, Argentina (BHI)
0.0001712291 --- General R Fierro Villalobos Intl, Mexico (CUU)
0.0001712179 --- Quesnel, Canada (YQZ)
0.0001712154 --- Vilankulo, Mozambique (VNX)
0.0001712102 --- Point Lay Lrrs, United States (PIZ)
0.0001712085 --- Kingfisher Lake Airport, Canada (KIF)
0.0001712063 --- Mediterranee, France (MPL)
0.0001711621 --- Røst Airport, Norway (RET)
0.000171162 --- Cat Lake Airport, Canada (YAC)
0.0001711554 --- Chisinau Intl, Moldova (KIV)
0.0001711504 --- Bonaventure Airport, Canada (YVB)
0.0001711095 --- Klawock Airport, United States (KLW)
0.0001711078 --- Dodge City Regional Airport, United States (DDC)
0.0001711035 --- Limnos, Greece (LXS)
0.0001711032 --- Patna, India (PAT)
0.000171101 --- Sibu, Malaysia (SBW)
0.0001710888 --- Hemavan Airport, Sweden (HMV)
0.0001710774 --- Golfito, Costa Rica (GLF)
0.0001710735 --- Piedras Negras Intl, Mexico (PDS)
0.0001710721 --- Lamu Manda, Kenya (LAU)
0.0001710554 --- Campbell River, Canada (YBL)
0.0001709868 --- In Salah, Algeria (INZ)
0.0001709699 --- Akutan Seaplane Base, United States (KQA)
0.0001709699 --- Atka Airport, United States (AKB)
0.0001709699 --- Nikolski Air Station, United States (IKO)
0.0001709675 --- Kengtung, Burma (KET)
0.0001709472 --- Bournemouth, United Kingdom (BOH)
0.0001709324 --- Kadala, Russia (HTA)
0.0001709184 --- Lamezia Terme, Italy (SUF)
0.0001709125 --- Fort Frances Municipal Airport, Canada (YAG)
0.0001709086 --- Port Menier, Canada (YPN)
0.0001708722 --- Tawau, Malaysia (TWU)
0.0001708656 --- Newcastle Airport, Australia (NTL)
0.0001708286 --- Terrace, Canada (YXT)
0.0001708114 --- Bradley Intl, United States (BDL)
0.0001707874 --- Biratnagar, Nepal (BIR)
0.0001707874 --- Tumling Tar, Nepal (TMI)
0.0001707868 --- Hurghada Intl, Egypt (HRG)
0.0001707842 --- Ahe Airport, French Polynesia (AHE)
0.000170784 --- Fujairah Intl, United Arab Emirates (FJR)
0.0001707704 --- Murcia San Javier, Spain (MJV)
0.0001707629 --- Copiapo, Chile (CPO)
0.0001707403 --- Norman Manley Intl, Jamaica (KIN)
0.0001707382 --- Taupo, New Zealand (TUO)
0.0001707382 --- Wanganui, New Zealand (WAG)
0.0001707307 --- Fascene, Madagascar (NOS)
0.0001707201 --- Shishmaref Airport, United States (SHH)
0.0001707025 --- Chah Bahar, Iran (ZBR)
0.0001707017 --- Rimatara, French Polynesia (RMT)
0.0001707017 --- Raivavae Airport, French Polynesia (RVV)
0.0001706848 --- Ji-Paraná Airport, Brazil (JPR)
0.0001706828 --- Yakutat, United States (YAK)
0.0001706827 --- Sir Bani Yas Island, United Arab Emirates (XSB)
0.0001706827 --- Dalma Airport, United Arab Emirates (ZDY)
0.0001706667 --- Capitan Nicolas Rojas, Bolivia (POI)
0.000170664 --- Greenville-Spartanburg International, United States (GSP)
0.0001706557 --- Santa Maria, Brazil (AJU)
0.0001706544 --- Misratah Airport, Libya (MRA)
0.0001706465 --- Bagdogra, India (IXB)
0.000170637 --- Lubumbashi Intl, Congo (Kinshasa) (FBM)
0.0001706177 --- Normanton Airport, Australia (NTN)
0.0001706033 --- Tindouf, Algeria (TIN)
0.0001706033 --- Béchar Boudghene Ben Ali Lotfi Airport, Algeria (CBH)
0.0001705883 --- Kabri Dehar Airport, Ethiopia (ABK)
0.0001705883 --- Gode Airport, Ethiopia (GDE)
0.0001705703 --- Hoonah Airport, United States (HNH)
0.0001705563 --- Bordj Badji Mokhtar Airport, Algeria (BMW)
0.0001705532 --- Chuuk Intl, Micronesia (TKK)
0.0001705481 --- Heroes Del Acre, Bolivia (CIJ)
0.0001705404 --- Macaé Airport, Brazil (MEA)
0.0001705322 --- Baden Airpark, Germany (FKB)
0.0001705297 --- Casale, Italy (BDS)
0.0001705076 --- Nizhnevartovsk, Russia (NJC)
0.0001704913 --- Mutiara Ii, Indonesia (LBJ)
0.0001704858 --- Atyrau, Kazakhstan (GUW)
0.0001704777 --- Firenze, Italy (FLR)
0.0001704261 --- Nuiqsut Airport, United States (NUI)
0.0001704127 --- Elcho Island Airport, Australia (ELC)
0.0001704127 --- Milingimbi Airport, Australia (MGT)
0.0001704069 --- Barter Island Lrrs, United States (BTI)
0.0001703907 --- Cabinda, Angola (CAB)
0.0001703871 --- Edward Bodden Airfield, Cayman Islands (LYB)
0.0001703848 --- Schefferville, Canada (YKL)
0.0001703774 --- Ordos Ejin Horo, China (DSN)
0.0001703698 --- Valan, Norway (HVG)
0.0001703512 --- Vance Winkworth Amory International Airport, Saint Kitts and Nevis (NEV)
0.0001703482 --- Santiago, Spain (SCQ)
0.000170346 --- Teller Airport, United States (TLA)
0.000170344 --- Rubem Berta, Brazil (URG)
0.0001703128 --- South Arkansas Rgnl At Goodwin Fld, United States (ELD)
0.0001703128 --- Memorial Field, United States (HOT)
0.0001703069 --- Axum, Ethiopia (AXU)
0.0001703031 --- Kapuskasing, Canada (YYU)
0.0001702892 --- Sloulin Fld Intl, United States (ISN)
0.00017026 --- Cotopaxi International Airport, Ecuador (LTX)
0.00017025 --- Marshall Islands Intl, Marshall Islands (MAJ)
0.0001702434 --- Grise Fiord Airport, Canada (YGZ)
0.000170219 --- Marília Airport, Brazil (MII)
0.0001702104 --- Baie Comeau, Canada (YBC)
0.0001702005 --- Genova Sestri, Italy (GOA)
0.0001701991 --- Fort Good Hope, Canada (YGH)
0.0001701917 --- Juliaca, Peru (JUL)
0.0001701627 --- Kalymnos Island, Greece (JKL)
0.0001701324 --- Yelizovo, Russia (PKC)
0.0001701318 --- Canberra, Australia (CBR)
0.0001701315 --- Khudzhand Airport, Tajikistan (LBD)
0.0001701109 --- Balmaceda, Chile (BBA)
0.0001700751 --- Mc Ghee Tyson, United States (TYS)
0.000170062 --- Rigolet Airport, Canada (YRG)
0.0001700339 --- Governador Valadares Airport, Brazil (GVR)
0.0001700325 --- Humera Airport, Ethiopia (HUE)
0.0001700312 --- Ravensthorpe Airport, Australia (RVT)
0.0001700278 --- Mackay, Australia (MKY)
0.0001699923 --- Tasiilaq, Greenland (AGM)
0.0001699676 --- Goa, India (GOI)
0.0001699533 --- General Lucio Blanco Intl, Mexico (REX)
0.0001699452 --- Regina Intl, Canada (YQR)
0.0001699378 --- Astypalaia, Greece (JTY)
0.0001699173 --- Ittoqqortoormiit Heliport, Greenland (OBY)
0.0001699132 --- Gillette-Campbell County Airport, United States (GCC)
0.0001699132 --- Rock Springs Sweetwater County Airport, United States (RKS)
0.0001699024 --- Reno Tahoe Intl, United States (RNO)
0.0001698864 --- Zhangxiao, China (YCU)
0.0001698845 --- Pointe Vele Airport, Wallis and Futuna (FUT)
0.0001698702 --- Akiak Airport, United States (AKI)
0.0001698644 --- Bakalalan Airport, Malaysia (BKM)
0.0001698573 --- Takapoto, French Polynesia (TKP)
0.0001698548 --- King Island Airport, Australia (KNS)
0.0001698489 --- Kumamoto, Japan (KMJ)
0.0001698457 --- Lensk, Russia (ULK)
0.0001698455 --- Livingstone, Zambia (LVI)
0.0001698445 --- Ikaria, Greece (JIK)
0.0001698388 --- Pajala Airport, Sweden (PJA)
0.0001698383 --- Morristown Municipal Airport, United States (MMU)
0.0001698382 --- Abu Simbel, Egypt (ABS)
0.0001698352 --- Moruya Airport, Australia (MYA)
0.0001698322 --- Thandwe, Burma (SNW)
0.0001698187 --- Sachigo Lake Airport, Canada (ZPB)
0.0001698155 --- Ukhta, Russia (UCT)
0.0001697858 --- La Rochelle-Ile de Re, France (LRH)
0.000169782 --- Mildura Airport, Australia (MQL)
0.0001697816 --- Apartadó Airport, Colombia (APO)
0.0001697747 --- Cape Dorset, Canada (YTE)
0.000169768 --- Vishakhapatnam, India (VTZ)
0.0001697632 --- Quelimane, Mozambique (UEL)
0.000169759 --- Gerald R Ford Intl, United States (GRR)
0.0001697545 --- Smithers, Canada (YYD)
0.0001697526 --- Kjevik, Norway (KRS)
0.0001697521 --- Baotou Airport, China (BAV)
0.0001697459 --- Sitka Rocky Gutierrez, United States (SIT)
0.0001697444 --- Agartala, India (IXA)
0.0001697335 --- General Rafael Buelna Intl, Mexico (MZT)
0.0001697126 --- Rochambeau, French Guiana (CAY)
0.0001697118 --- Lanai, United States (LNY)
0.0001697116 --- Birmingham Intl, United States (BHM)
0.0001696987 --- Sultan Ismail Petra, Malaysia (KBR)
0.0001696958 --- Managua Intl, Nicaragua (MGA)
0.0001696947 --- Fort Chipewyan, Canada (YPY)
0.000169692 --- Hay River, Canada (YHY)
0.0001696907 --- Yacuiba, Bolivia (BYC)
0.0001696786 --- Del Norte County Airport, United States (CEC)
0.0001696738 --- Mekoryuk Airport, United States (MYU)
0.0001696703 --- Queenstown, New Zealand (ZQN)
0.0001696615 --- Henry E Rohlsen, Virgin Islands (STX)
0.000169606 --- Groote Eylandt Airport, Australia (GTE)
0.000169606 --- Gove Airport, Australia (GOV)
0.0001696045 --- Tambolaka Airport, Indonesia (TMC)
0.000169599 --- Lawica, Poland (POZ)
0.0001695915 --- Murmansk, Russia (MMK)
0.0001695853 --- Sorkjosen Airport, Norway (SOJ)
0.0001695838 --- St Pierre, Saint Pierre and Miquelon (FSP)
0.00016958 --- Ignatyevo, Russia (BQS)
0.0001695795 --- Bhubaneshwar, India (BBI)
0.000169571 --- Bolshoye Savino, Russia (PEE)
0.0001695473 --- Bujumbura Intl, Burundi (BJM)
0.000169532 --- Bailian Airport, China (LZH)
0.0001695198 --- Changzhou, China (CZX)
0.0001695139 --- Inhambane, Mozambique (INH)
0.000169493 --- Cataratas Del Iguazu, Argentina (IGR)
0.0001694643 --- Marcillac, France (RDZ)
0.000169454 --- Kasane, Botswana (BBK)
0.0001694348 --- Brunei Intl, Brunei (BWN)
0.0001694295 --- Londrina, Brazil (LDB)
0.0001694057 --- Kaunas Intl, Lithuania (KUN)
0.0001693913 --- Carrasco Intl, Uruguay (MVD)
0.0001693664 --- Banak, Norway (LKL)
0.0001693603 --- Eppley Afld, United States (OMA)
0.0001693572 --- Rafael Nunez, Colombia (CTG)
0.0001693519 --- South Caicos, Turks and Caicos Islands (XSC)
0.0001693519 --- Salt Cay Airport, Turks and Caicos Islands (SLX)
0.000169342 --- Norfolk Intl, United States (ORF)
0.0001693336 --- Altay Airport, China (AAT)
0.0001693306 --- Mikonos, Greece (JMK)
0.0001693274 --- Saskatoon J G Diefenbaker Intl, Canada (YXE)
0.0001693215 --- Cluj Napoca, Romania (CLJ)
0.0001692855 --- Bintulu, Malaysia (BTU)
0.00016927 --- Juba, South Sudan (JUB)
0.0001692658 --- Kvernberget, Norway (KSU)
0.000169241 --- Rahadi Usman, Indonesia (KTG)
