Reading Airport file from airports.txt
There were 5740 Airports with IATA code
Reading Routes file from routes.txt
Correct routes found : 68292
Airports found in routes : 39387
There are 2455 airports that are dead ends

     ###############################################################################
     ............... Page Rank --- Airport name (Airport code) .....................
     ###############################################################################
     
0.0001777908 --- Lonorore Airport, Vanuatu (LNE)
0.0001776686 --- Sangster Intl, Jamaica (MBJ)
0.0001776039 --- C P A Carlos Rovirosa Intl, Mexico (VSA)
0.0001775639 --- Ambler Airport, United States (ABL)
0.0001775033 --- Kipnuk Airport, United States (KPN)
0.0001774807 --- Zadar, Croatia (ZAD)
0.0001774677 --- Landvetter, Sweden (GOT)
0.0001774424 --- Bob Hope, United States (BUR)
0.0001774076 --- Sendai, Japan (SDJ)
0.0001774011 --- Gnassingbe Eyadema Intl, Togo (LFW)
0.0001773406 --- Dushanbe, Tajikistan (DYU)
0.0001773287 --- Cork, Ireland (ORK)
0.0001772777 --- Lombok International Airport, Indonesia (LOP)
0.0001771424 --- Sege Airport, Solomon Islands (EGM)
0.0001771421 --- Nanyuki Civil Airport, Kenya (NYK)
0.0001771421 --- Samburu South Airport, Kenya (UAS)
0.0001771421 --- Mara Serena Airport, Kenya (MRE)
0.0001771298 --- Jinghong, China (JHG)
0.0001768998 --- General Heriberto Jara Intl, Mexico (VER)
0.0001768937 --- M R Stefanik, Slovakia (BTS)
0.0001768931 --- Lauro Kurtz, Brazil (PFB)
0.0001768737 --- Hoybuktmoen, Norway (KKN)
0.0001767908 --- Rendani, Indonesia (MKW)
0.0001767732 --- Kivalina Airport, United States (KVL)
0.0001767561 --- Ndjili Intl, Congo (Kinshasa) (FIH)
0.0001766808 --- Santorini, Greece (JTR)
0.0001766713 --- Atqasuk Edward Burnell Sr Memorial Airport, United States (ATK)
0.0001766713 --- Wainwright Airport, United States (AIN)
0.0001766472 --- Tulita, Canada (ZFN)
0.0001766162 --- Arctic Village Airport, United States (ARC)
0.0001766162 --- Venetie Airport, United States (VEE)
0.0001765795 --- Lokichoggio Airport, Kenya (LKG)
0.0001765484 --- Shungnak Airport, United States (SHG)
0.0001764993 --- Villafranca, Italy (VRN)
0.0001764355 --- Deering Airport, United States (DRG)
0.0001764355 --- Buckland Airport, United States (BKC)
0.0001764355 --- Bob Baker Memorial Airport, United States (IAN)
0.0001764355 --- Robert Curtis Memorial Airport, United States (ORV)
0.0001764176 --- Rostov Na Donu, Russia (ROV)
0.0001763796 --- Nizhny Novgorod, Russia (GOJ)
0.0001763127 --- Sandakan, Malaysia (SDK)
0.0001762827 --- Repulse Bay, Canada (YUT)
0.000176263 --- Adana, Turkey (ADA)
0.0001761803 --- Bodrum - Milas, Turkey (BJV)
0.0001761413 --- Svolvær Helle Airport, Norway (SVJ)
0.0001761384 --- Flinders Island Airport, Australia (FLS)
0.0001761247 --- Trà Nóc Airport, Vietnam (VCA)
0.0001761092 --- Pyrzowice, Poland (KTW)
0.0001760768 --- Louisville International Airport, United States (SDF)
0.0001760637 --- Puerto Princesa, Philippines (PPS)
0.0001760565 --- Jaipur, India (JAI)
0.0001759341 --- Heilongjiang Mohe Airport, China (OHE)
0.0001759149 --- Rasht, Iran (RAS)
0.0001758985 --- Rotterdam, Netherlands (RTM)
0.0001758837 --- Tbilisi, Georgia (TBS)
0.0001758066 --- Arrachart, Madagascar (DIE)
0.0001757572 --- White Mountain Airport, United States (WMO)
0.0001756047 --- Quanzhou Airport, China (JJN)
0.0001756035 --- Dawei Airport, Burma (TVY)
0.0001755552 --- Ushuaia Malvinas Argentinas, Argentina (USH)
0.0001755524 --- Will Rogers World, United States (OKC)
0.0001754361 --- Kaltag Airport, United States (KAL)
0.0001754361 --- Nulato Airport, United States (NUL)
0.0001753645 --- La Chinita Intl, Venezuela (MAR)
0.0001753637 --- Melville Hall, Dominica (DOM)
0.0001753402 --- Inverness, United Kingdom (INV)
0.0001753264 --- Deer Lake Airport, Canada (YVZ)
0.0001753185 --- Whale Cove Airport, Canada (YXN)
0.0001753063 --- Savoonga Airport, United States (SVA)
0.0001753063 --- Gambell Airport, United States (GAM)
0.0001752805 --- Flores, Portugal (FLW)
0.0001752214 --- Longana Airport, Vanuatu (LOD)
0.0001751898 --- Camp Mabry Austin City, United States (ATT)
0.0001751298 --- Kobe, Japan (UKB)
0.0001751027 --- Usiminas, Brazil (IPN)
0.0001750494 --- Holy Cross Airport, United States (HCR)
0.000175048 --- Exeter, United Kingdom (EXT)
0.0001750389 --- Boise Air Terminal, United States (BOI)
0.0001748967 --- Ondangwa Airport, Namibia (OND)
0.0001748967 --- Rundu, Namibia (NDU)
0.000174834 --- Sanday Airport, United Kingdom (NDY)
0.000174834 --- Stronsay Airport, United Kingdom (SOY)
0.0001748333 --- Boulia Airport, Australia (BQL)
0.0001748193 --- General Jose Antonio Anzoategui Intl, Venezuela (BLA)
0.0001748108 --- Mohamed Boudiaf Intl, Algeria (CZL)
0.0001747749 --- Alykel, Russia (NSK)
0.0001747618 --- Wokal Field Glasgow International Airport, United States (GGW)
0.0001747562 --- Strachowice, Poland (WRO)
0.0001747359 --- Alluitsup Paa Heliport, Greenland (LLU)
0.0001747293 --- Daniel Oduber Quiros Intl, Costa Rica (LIR)
0.0001747096 --- Mazamet, France (DCM)
0.0001746837 --- Zhob, Pakistan (PZH)
0.0001746661 --- Julia Creek Airport, Australia (JCK)
0.0001746197 --- Ouvea, New Caledonia (UVE)
0.0001746197 --- Tiga Airport, New Caledonia (TGJ)
0.0001746074 --- Pickle Lake, Canada (YPL)
0.0001745262 --- Lugano, Switzerland (LUG)
0.0001744756 --- Barcelos Airport, Brazil (BAZ)
0.0001744346 --- Jammu, India (IXJ)
0.0001744264 --- Frank Wiley Field, United States (MLS)
0.0001744264 --- Sidney-Richland Municipal Airport, United States (SDY)
0.0001743976 --- Roberval, Canada (YRJ)
0.0001743141 --- Tabriz Intl, Iran (TBZ)
0.0001743099 --- Capitán Av. Selin Zeitun Lopez Airport, Bolivia (RIB)
0.0001742676 --- Pilot Station Airport, United States (PQS)
0.0001742668 --- Licenciado Gustavo Diaz Ordaz Intl, Mexico (PVR)
0.0001742558 --- Wuxi Airport, China (WUX)
0.0001742423 --- Wynyard Airport, Australia (BWT)
0.0001742399 --- Thyna, Tunisia (SFA)
0.0001741987 --- Ercan International Airport, Cyprus (ECN)
0.0001741801 --- Palmerston North, New Zealand (PMR)
0.0001741185 --- Rennell/Tingoa Airport, Solomon Islands (RNL)
0.0001741185 --- Bellona, Solomon Islands (BNY)
0.000174086 --- La Florida, Chile (LSC)
0.0001740537 --- Senou, Mali (BKO)
0.0001740478 --- Saint Catherine, France (CLY)
0.0001740456 --- Salta, Argentina (SLA)
0.0001740176 --- Dryden Rgnl, Canada (YHD)
0.0001739923 --- George F L Charles, Saint Lucia (SLU)
0.000173988 --- Kasigluk Airport, United States (KUK)
0.0001738691 --- Cagayan De Oro, Philippines (CGY)
0.0001738545 --- Chevak Airport, United States (VAK)
0.0001738545 --- Hooper Bay Airport, United States (HPB)
0.0001737379 --- Rouyn Noranda, Canada (YUY)
0.0001737099 --- Varna, Bulgaria (VAR)
0.0001737065 --- Hughenden Airport, Australia (HGD)
0.0001736951 --- Thorne Bay Seaplane Base, United States (KTB)
0.0001736625 --- Hall Beach, Canada (YUX)
0.0001736541 --- Evenes, Norway (EVE)
0.000173644 --- Kasabonika Airport, Canada (XKS)
0.0001735898 --- Morondava, Madagascar (MOQ)
0.0001735834 --- Gustavus Airport, United States (GST)
0.0001735327 --- Imphal, India (IMF)
0.0001735278 --- Tavie Airport, Vanuatu (PBJ)
0.0001733775 --- Geraldton Greenstone Regional, Canada (YGQ)
0.0001733692 --- Husein Sastranegara, Indonesia (BDO)
0.0001733611 --- Enfidha - Zine El Abidine Ben Ali International Airport, Tunisia (NBE)
0.0001733579 --- Municipal, Belize (CZH)
0.0001733552 --- Omsk, Russia (OMS)
0.0001732988 --- Comox, Canada (YQQ)
0.0001732489 --- Kasos, Greece (KSJ)
0.0001732238 --- Fonte Boa Airport, Brazil (FBA)
0.0001731641 --- Kefallinia, Greece (EFL)
0.0001731059 --- Sukkur, Pakistan (SKZ)
0.0001731017 --- Dionysios Solomos, Greece (ZTH)
0.0001730943 --- Rondonopolis Airport, Brazil (ROO)
0.0001730883 --- Dibrugarh Airport, India (DIB)
0.0001730813 --- Koyukuk Airport, United States (KYU)
0.0001730706 --- Francisco De Orellana, Ecuador (OCC)
0.0001730649 --- Aalborg, Denmark (AAL)
0.0001730646 --- Port Harcourt Intl, Nigeria (PHC)
0.0001730464 --- Port Lions Airport, United States (ORI)
0.0001730257 --- Peawanuck Airport, Canada (YPO)
0.0001730226 --- Port Hope Simpson Airport, Canada (YHA)
0.0001730176 --- Portland Airport, Australia (PTJ)
0.000172981 --- Wrangell Airport, United States (WRG)
0.0001729676 --- Rosario Seaplane Base, United States (RSJ)
0.000172943 --- Stornoway, United Kingdom (SYY)
0.0001729304 --- Deline, Canada (YWJ)
0.0001729299 --- Thargomindah Airport, Australia (XTG)
0.0001729059 --- Stony River 2 Airport, United States (SRV)
0.0001729052 --- Thule Air Base, Greenland (THU)
0.0001728902 --- Petersburg James A. Johnson, United States (PSG)
0.0001728747 --- Aurukun Airport, Australia (AUU)
0.0001728655 --- Val D Or, Canada (YVO)
0.0001728643 --- Kawthoung Airport, Burma (KAW)
0.0001728494 --- Marina Di Campo, Italy (EBA)
0.0001727963 --- Lucknow, India (LKO)
0.0001727669 --- Theodore Francis Green State, United States (PVD)
0.0001726784 --- Reus, Spain (REU)
0.0001726413 --- Sachs Harbour, Canada (YSY)
0.0001726224 --- St Paul Island, United States (SNP)
0.0001726224 --- St. George Airport, United States (STG)
0.0001726014 --- Kiunga Airport, Papua New Guinea (UNG)
0.0001725911 --- Alma Airport, Canada (YTF)
0.0001725678 --- Eduardo Falla Solano, Colombia (SVI)
0.000172531 --- Vilhena, Brazil (BVH)
0.0001724006 --- St. Michael Airport, United States (SMK)
0.00017239 --- Hopedale Airport, Canada (YHO)
0.0001723792 --- Karpathos, Greece (AOK)
0.0001723747 --- Vancouver Coal Harbour, Canada (CXH)
0.0001722937 --- Pangsuma Airport, Indonesia (PSU)
0.000172286 --- Novyi Urengoy, Russia (NUX)
0.0001722697 --- Hughes Airport, United States (HUS)
0.0001721685 --- Bauru-Arealva, Brazil (JTC)
0.0001721319 --- Ten Cel Av Cesar Bombonato, Brazil (UDI)
0.0001721136 --- Zumbi Dos Palmares, Brazil (MCZ)
0.0001721123 --- Sanikiluaq Airport, Canada (YSK)
0.0001721105 --- Wai Sha Airport, China (SWA)
0.0001721089 --- Juan Manuel Galvez Intl, Honduras (RTB)
0.0001720665 --- Merle K Mudhole Smith, United States (CDV)
0.000171984 --- Altai Airport, Mongolia (LTI)
0.000171984 --- Bayankhongor Airport, Mongolia (BYN)
0.0001719657 --- Nemiscau Airport, Canada (YNS)
0.0001719272 --- Hamilton, Canada (YHM)
0.0001718887 --- Ljubljana, Slovenia (LJU)
0.000171884 --- Raipur, India (RPR)
0.0001718422 --- Bradley Intl, United States (BDL)
0.0001718394 --- Luang Phabang Intl, Laos (LPQ)
0.0001718135 --- Sao Pedro, Cape Verde (VXE)
0.0001717908 --- Albany Airport, Australia (ALH)
0.0001717908 --- Brusselton, Australia (BQB)
0.0001717859 --- The Pas Airport, Canada (YQD)
0.0001717852 --- Babelthuap, Palau (ROR)
0.0001717654 --- Bronnoy, Norway (BNN)
0.0001717569 --- Uummannaq Heliport, Greenland (UMD)
0.0001717188 --- Moro Airport, Papua New Guinea (MXH)
0.0001717074 --- Qikiqtarjuaq, Canada (YVM)
0.0001716958 --- Broken Hill Airport, Australia (BHQ)
0.0001716283 --- Savusavu Airport, Fiji (SVU)
0.0001716283 --- Matei Airport, Fiji (TVU)
0.0001716026 --- Galcaio Airport, Somalia (GLK)
0.0001715464 --- Williams Lake, Canada (YWL)
0.0001715433 --- Alice Springs, Australia (ASP)
0.0001715272 --- Dickinson Theodore Roosevelt Regional Airport, United States (DIK)
0.0001715264 --- Save, Sweden (GSE)
0.0001715161 --- Lodwar, Kenya (LOK)
0.000171483 --- Pueblo Memorial, United States (PUB)
0.0001714714 --- Cap Fap David Abenzur Rengifo Intl, Peru (PCL)
0.0001714714 --- Cadete Guillermo Del Castillo Paredes, Peru (TPP)
0.0001714661 --- Monrovia Roberts Intl, Liberia (ROB)
0.0001714185 --- Ryum Airport, Norway (RVK)
0.0001714069 --- Land's End / St. Just Airport, United Kingdom (LEQ)
0.0001713348 --- Keewaywin, Canada (KEW)
0.0001713312 --- Coen Airport, Australia (CUQ)
0.0001713201 --- Kimbe Airport, Papua New Guinea (HKN)
0.0001713038 --- Western Nebraska Regional Airport, United States (BFF)
0.0001713038 --- Alliance Municipal Airport, United States (AIA)
0.0001712871 --- Dera Ismael Khan Airport, Pakistan (DSK)
0.0001712808 --- Lewiston Nez Perce Co, United States (LWS)
0.0001712718 --- Pula, Croatia (PUY)
0.0001712666 --- Havre City Co, United States (HVR)
0.0001712524 --- Worland Municipal Airport, United States (WRL)
0.0001711899 --- Arvidsjaur, Sweden (AJR)
0.0001711848 --- Cocos Keeling Island Airport, Cocos (Keeling) Islands (CCK)
0.0001711821 --- Norwich, United Kingdom (NWI)
0.0001711689 --- Grafton Airport, Australia (GFN)
0.0001711597 --- Kowanyama Airport, Australia (KWM)
0.0001711597 --- Pormpuraaw Airport, Australia (EDR)
0.0001711539 --- Spring Point, Bahamas (AXP)
0.0001711539 --- Colonel Hill Airport, Bahamas (CRI)
0.0001711529 --- Bella Bella Airport, Canada (ZEL)
0.000171146 --- Grand Rapids Itasca County, United States (GPZ)
0.0001711453 --- Sde Dov, Israel (SDV)
0.000171125 --- Mid Delta Regional Airport, United States (GLH)
0.0001711215 --- Nanaimo Harbour Water Airport, Canada (ZNA)
0.000171108 --- Gerrard Smith Intl, Cayman Islands (CYB)
0.0001710953 --- Belfast City, United Kingdom (BHD)
0.0001710538 --- Malanje, Angola (MEG)
0.0001710538 --- Saurimo, Angola (VHC)
0.000171025 --- Chisinau Intl, Moldova (KIV)
0.0001710166 --- Tasiujaq Airport, Canada (YTQ)
0.0001709798 --- North Platte Regional Airport Lee Bird Field, United States (LBF)
0.0001709693 --- San Luis, Argentina (LUQ)
0.0001709692 --- Port Elizabeth Intl, South Africa (PLZ)
0.0001709372 --- Marsh Harbour, Bahamas (MHH)
0.0001709058 --- Leipzig Halle, Germany (LEJ)
0.000170901 --- Mombasa Moi Intl, Kenya (MBA)
0.0001708823 --- Tame, Colombia (TME)
0.0001708823 --- Los Colonizadores Airport, Colombia (RVE)
0.0001708482 --- Arturo Michelena Intl, Venezuela (VLN)
0.0001708317 --- Allgau, Germany (FMM)
0.0001708302 --- Kaadedhdhoo, Maldives (KDM)
0.0001708302 --- Gan Island Airport, Maldives (GAN)
0.0001708302 --- Kadhdhoo Airport, Maldives (KDO)
0.0001708302 --- Kooddoo, Maldives (GKK)
0.0001707992 --- Red Devil Airport, United States (RDV)
0.0001707978 --- Diori Hamani, Niger (NIM)
0.0001707973 --- Pemba, Mozambique (POL)
0.0001707933 --- Corvo Airport, Portugal (CVU)
0.000170783 --- Hovden, Norway (HOV)
0.0001707804 --- Johan A Pengel Intl, Suriname (PBM)
0.0001706946 --- Fak Fak, Indonesia (FKQ)
0.0001706433 --- Prince Said Ibrahim, Comoros (HAH)
0.0001706393 --- Dire Dawa Intl, Ethiopia (DIR)
0.0001706136 --- Poplar Hill Airport, Canada (YHP)
0.0001706027 --- Pakse, Laos (PKZ)
0.0001705303 --- Salzburg, Austria (SZG)
0.0001705227 --- Merimbula Airport, Australia (MIM)
0.0001704803 --- Haines Airport, United States (HNS)
0.0001704803 --- Skagway Airport, United States (SGY)
0.0001704663 --- Momote Airport, Papua New Guinea (MAS)
0.0001704404 --- Kununurra, Australia (KNX)
0.0001704339 --- High Level, Canada (YOJ)
0.0001704339 --- Rainbow Lake Airport, Canada (YOP)
0.0001703949 --- Bathurst Airport, Australia (BHS)
0.0001703949 --- Griffith Airport, Australia (GFF)
0.0001703949 --- Narrandera Airport, Australia (NRA)
0.0001703949 --- Parkes Airport, Australia (PKE)
0.0001703831 --- Corumba Intl, Brazil (CMG)
0.000170328 --- Greenville-Spartanburg International, United States (GSP)
0.0001703168 --- Gambella, Ethiopia (GMB)
0.0001703168 --- Jimma, Ethiopia (JIM)
0.0001703032 --- Svartnes Airport, Norway (VAW)
0.0001702983 --- Ishigaki, Japan (ISG)
0.000170265 --- Belep Islands Airport, New Caledonia (BMY)
0.0001702568 --- Bale Mulhouse, France (MLH)
0.0001702492 --- Maupiti, French Polynesia (MAU)
0.0001702205 --- Anahim Lake Airport, Canada (YAA)
0.0001702205 --- Bella Coola Airport, Canada (QBC)
0.0001701602 --- Nabire, Indonesia (NBX)
0.000170154 --- Franklin, United States (FKL)
0.000170154 --- DuBois Regional Airport, United States (DUJ)
0.000170154 --- Bradford Regional Airport, United States (BFD)
0.000170154 --- Chautauqua County-Jamestown, United States (JHW)
0.0001701454 --- Ford Airport, United States (IMT)
0.0001701454 --- Falls Intl, United States (INL)
0.0001701454 --- Rhinelander Oneida County Airport, United States (RHI)
0.0001701454 --- Jamestown Regional Airport, United States (JMS)
0.0001701454 --- Brainerd Lakes Rgnl, United States (BRD)
0.0001701454 --- Devils Lake Regional Airport, United States (DVL)
0.0001701395 --- Queenstown, New Zealand (ZQN)
0.0001700851 --- La Grande Riviere, Canada (YGL)
0.0001700829 --- Sitia, Greece (JSH)
0.0001700755 --- Narsaq Heliport, Greenland (JNS)
0.0001700445 --- Niigata, Japan (KIJ)
0.0001700409 --- Conakry, Guinea (CKY)
0.0001700254 --- Nadym Airport, Russia (NYM)
0.0001698776 --- Arcata, United States (ACV)
0.0001698693 --- Altoona Blair Co, United States (AOO)
0.0001698693 --- John Murtha Johnstown-Cambria County Airport, United States (JST)
0.0001698542 --- Tikehau, French Polynesia (TIH)
0.0001698414 --- Firenze, Italy (FLR)
0.0001698286 --- Santa Maria, Brazil (AJU)
0.0001698216 --- Morgantown Muni Walter L Bill Hart Fld, United States (MGW)
0.0001698185 --- Pointe Noire, Congo (Brazzaville) (PNR)
0.0001697931 --- Port Hedland Intl, Australia (PHE)
0.0001697292 --- Mar Del Plata, Argentina (MDQ)
0.0001697265 --- Westray Airport, United Kingdom (WRY)
0.0001697265 --- North Ronaldsay Airport, United Kingdom (NRL)
0.0001697087 --- Moorea, French Polynesia (MOZ)
0.0001696625 --- Mitilini, Greece (MJT)
0.0001696536 --- Canberra, Australia (CBR)
0.0001696459 --- Illizi Takhamalt, Algeria (VVZ)
0.0001696306 --- Arctic Bay Airport, Canada (YAB)
0.0001696029 --- Saint Barthelemy, France (SBH)
0.0001694664 --- Sary-Arka, Kazakhstan (KGF)
0.0001694366 --- Lamezia Terme, Italy (SUF)
0.0001694258 --- Nouakchott, Mauritania (NKC)
0.0001694126 --- Ulawa Airport, Solomon Islands (RNA)
0.0001694126 --- Santa Ana Airport, Solomon Islands (NNB)
0.0001694123 --- Kalamata, Greece (KLX)
0.0001694112 --- General R Fierro Villalobos Intl, Mexico (CUU)
0.0001694067 --- Terrance B Lettsome Intl, British Virgin Islands (EIS)
0.0001693921 --- Harrison Marion Regional Airport, United States (CKB)
0.0001693847 --- Hurghada Intl, Egypt (HRG)
0.0001693731 --- Andenes, Norway (ANX)
0.0001693444 --- Akutan Seaplane Base, United States (KQA)
0.0001693444 --- Atka Airport, United States (AKB)
0.0001693444 --- Nikolski Air Station, United States (IKO)
0.0001693239 --- Mc Ghee Tyson, United States (TYS)
0.0001693139 --- Eppley Afld, United States (OMA)
0.0001692992 --- Reno Tahoe Intl, United States (RNO)
0.0001692886 --- Comandante Espora, Argentina (BHI)
0.0001692764 --- Norman Manley Intl, Jamaica (KIN)
0.0001692613 --- Rockhampton, Australia (ROK)
0.0001692455 --- Chah Bahar, Iran (ZBR)
0.0001692333 --- Røssvoll Airport, Norway (MQN)
0.0001691418 --- Abha, Saudi Arabia (AHB)
0.0001691324 --- Gerald R Ford Intl, United States (GRR)
0.0001691009 --- Birmingham Intl, United States (BHM)
0.0001690013 --- Sitka Rocky Gutierrez, United States (SIT)
0.0001690006 --- Fort St John, Canada (YXJ)
0.000168987 --- Santiago, Spain (SCQ)
0.000168951 --- Mediterranee, France (MPL)
0.0001689033 --- F D Roosevelt, Netherlands Antilles (EUX)
0.0001688996 --- Hoonah Airport, United States (HNH)
0.0001688993 --- Sibu, Malaysia (SBW)
0.0001688116 --- Chacalluta, Chile (ARI)
0.0001688115 --- Lamu Manda, Kenya (LAU)
0.0001687307 --- Newcastle Airport, Australia (NTL)
0.0001687064 --- Palmas, Brazil (PMW)
0.0001686724 --- Patna, India (PAT)
0.0001686657 --- Eday Airport, United Kingdom (EOI)
0.0001686488 --- Kingfisher Lake Airport, Canada (KIF)
0.0001686273 --- Golfito, Costa Rica (GLF)
0.0001686265 --- Saidpur, Bangladesh (SPD)
0.0001685842 --- Shishmaref Airport, United States (SHH)
0.0001685151 --- Ordos Ejin Horo, China (DSN)
0.0001684928 --- Maastricht, Netherlands (MST)
0.0001684811 --- Antsirabato, Madagascar (ANM)
0.0001684679 --- Cat Lake Airport, Canada (YAC)
0.0001684659 --- Carrasco Intl, Uruguay (MVD)
0.0001684631 --- Atiu Island Airport, Cook Islands (AIU)
0.0001684625 --- Fujairah Intl, United Arab Emirates (FJR)
0.0001684559 --- Goa, India (GOI)
0.0001683929 --- Bagdogra, India (IXB)
0.0001683749 --- Point Lay Lrrs, United States (PIZ)
0.0001683087 --- Marktoberdorf BF, Germany (OAL)
0.0001682969 --- Dodge City Regional Airport, United States (DDC)
0.0001682914 --- Schefferville, Canada (YKL)
0.0001682808 --- In Amenas, Algeria (IAM)
0.000168253 --- Røst Airport, Norway (RET)
0.000168205 --- Bournemouth, United Kingdom (BOH)
0.0001681925 --- Regina Intl, Canada (YQR)
0.0001681785 --- Sir Bani Yas Island, United Arab Emirates (XSB)
0.0001681785 --- Dalma Airport, United Arab Emirates (ZDY)
0.0001681759 --- Bonaventure Airport, Canada (YVB)
0.000168159 --- Murcia San Javier, Spain (MJV)
0.0001681152 --- Vilankulo, Mozambique (VNX)
0.0001681126 --- Patos de Minas Airport, Brazil (POJ)
0.0001680554 --- Namsos Høknesøra Airport, Norway (OSY)
0.0001680219 --- Casale, Italy (BDS)
0.0001679343 --- Kaukura, French Polynesia (KKR)
0.0001678653 --- In Salah, Algeria (INZ)
0.0001678178 --- Buffalo Niagara Intl, United States (BUF)
0.0001678038 --- Kabri Dehar Airport, Ethiopia (ABK)
0.0001678038 --- Gode Airport, Ethiopia (GDE)
0.0001677926 --- Ahe Airport, French Polynesia (AHE)
0.0001677728 --- Campbell River, Canada (YBL)
0.0001677705 --- Norfolk Intl, United States (ORF)
0.000167766 --- Brunei Intl, Brunei (BWN)
0.0001677571 --- Kengtung, Burma (KET)
0.0001677536 --- Klawock Airport, United States (KLW)
0.0001677481 --- Kadala, Russia (HTA)
0.0001677106 --- Quesnel, Canada (YQZ)
0.0001676868 --- Managua Intl, Nicaragua (MGA)
0.0001676759 --- Mosnov, Czech Republic (OSR)
0.0001676586 --- Heroes Del Acre, Bolivia (CIJ)
0.0001676345 --- Atyrau, Kazakhstan (GUW)
0.0001675989 --- Baden Airpark, Germany (FKB)
0.0001675731 --- Capitan Nicolas Rojas, Bolivia (POI)
0.000167572 --- Port Menier, Canada (YPN)
0.000167541 --- Hemavan Airport, Sweden (HMV)
0.0001675291 --- Rimatara, French Polynesia (RMT)
0.0001675291 --- Raivavae Airport, French Polynesia (RVV)
0.000167527 --- Piedras Negras Intl, Mexico (PDS)
0.0001675211 --- Misratah Airport, Libya (MRA)
0.0001675057 --- Tulsa Intl, United States (TUL)
0.0001673846 --- Copiapo, Chile (CPO)
0.0001673627 --- Lubumbashi Intl, Congo (Kinshasa) (FBM)
0.0001673391 --- Normanton Airport, Australia (NTN)
0.0001673239 --- Mackay, Australia (MKY)
0.0001673149 --- Terrace, Canada (YXT)
0.0001672801 --- Biratnagar, Nepal (BIR)
0.0001672801 --- Tumling Tar, Nepal (TMI)
0.0001672733 --- Fort Frances Municipal Airport, Canada (YAG)
0.0001672683 --- Tawau, Malaysia (TWU)
0.000167261 --- Fort Good Hope, Canada (YGH)
0.0001672525 --- Fascene, Madagascar (NOS)
0.0001672098 --- Londrina, Brazil (LDB)
0.0001671853 --- Teller Airport, United States (TLA)
0.0001671824 --- Ji-Paraná Airport, Brazil (JPR)
0.0001671319 --- Macaé Airport, Brazil (MEA)
0.0001671267 --- Taupo, New Zealand (TUO)
0.0001671267 --- Wanganui, New Zealand (WAG)
0.000167112 --- Elcho Island Airport, Australia (ELC)
0.000167112 --- Milingimbi Airport, Australia (MGT)
0.0001670632 --- Yakutat, United States (YAK)
0.0001670625 --- Kumamoto, Japan (KMJ)
0.0001670395 --- Nuiqsut Airport, United States (NUI)
0.0001670236 --- Rubem Berta, Brazil (URG)
0.0001670233 --- Nizhnevartovsk, Russia (NJC)
0.0001670097 --- Yelizovo, Russia (PKC)
0.0001670011 --- Vishakhapatnam, India (VTZ)
0.0001669899 --- Barter Island Lrrs, United States (BTI)
0.0001669071 --- Chuuk Intl, Micronesia (TKK)
0.0001669 --- Adams Fld, United States (LIT)
0.000166888 --- Limnos, Greece (LXS)
0.0001668326 --- Rafael Nunez, Colombia (CTG)
0.0001667953 --- Juliaca, Peru (JUL)
0.0001667539 --- Mutiara Ii, Indonesia (LBJ)
0.000166736 --- Valan, Norway (HVG)
0.0001667303 --- Cataratas Del Iguazu, Argentina (IGR)
0.0001667046 --- Murmansk, Russia (MMK)
0.0001667 --- Genova Sestri, Italy (GOA)
0.0001666909 --- Apartadó Airport, Colombia (APO)
0.0001666331 --- Khudzhand Airport, Tajikistan (LBD)
0.0001666307 --- Vance Winkworth Amory International Airport, Saint Kitts and Nevis (NEV)
0.0001666204 --- Changzhou, China (CZX)
0.0001666154 --- Zhangxiao, China (YCU)
0.0001665991 --- Bordj Badji Mokhtar Airport, Algeria (BMW)
0.000166577 --- Shahid Ashrafi Esfahani, Iran (KSH)
0.0001665617 --- Cataratas Intl, Brazil (IGU)
0.0001665462 --- Baie Comeau, Canada (YBC)
0.0001665194 --- Grise Fiord Airport, Canada (YGZ)
0.0001664847 --- Saskatoon J G Diefenbaker Intl, Canada (YXE)
0.0001664636 --- Mikonos, Greece (JMK)
0.0001664611 --- Bhubaneshwar, India (BBI)
0.0001663959 --- Rigolet Airport, Canada (YRG)
0.0001663929 --- Agartala, India (IXA)
0.0001663892 --- Bolshoye Savino, Russia (PEE)
0.0001663693 --- Sultan Ismail Petra, Malaysia (KBR)
0.0001663691 --- Axum, Ethiopia (AXU)
0.0001663436 --- Marshall Islands Intl, Marshall Islands (MAJ)
0.0001663328 --- Bujumbura Intl, Burundi (BJM)
0.0001663294 --- Sloulin Fld Intl, United States (ISN)
0.0001663117 --- Tindouf, Algeria (TIN)
0.0001663117 --- Béchar Boudghene Ben Ali Lotfi Airport, Algeria (CBH)
0.0001662969 --- Baotou Airport, China (BAV)
0.0001662807 --- Yazd Shahid Sadooghi, Iran (AZD)
0.0001662701 --- General Rafael Buelna Intl, Mexico (MZT)
0.0001662661 --- Lawica, Poland (POZ)
0.0001661667 --- Lihue, United States (LIH)
0.0001661133 --- Juba, South Sudan (JUB)
0.0001660274 --- Ignatyevo, Russia (BQS)
0.0001660199 --- Abadan, Iran (ABD)
0.0001659905 --- Sachigo Lake Airport, Canada (ZPB)
0.0001659739 --- Mildura Airport, Australia (MQL)
0.0001659614 --- Balmaceda, Chile (BBA)
0.0001659319 --- Kjevik, Norway (KRS)
0.0001659184 --- Des Moines Intl, United States (DSM)
0.000165857 --- Cape Dorset, Canada (YTE)
