Reading Airport file from airports.txt
There were 5740 Airports with IATA code
Reading Routes file from routes.txt
Correct routes found : 68292
Airports found in routes : 39387
There are 2455 airports that are dead ends

     ###############################################################################
     ............... Page Rank --- Airport name (Airport code) .....................
     ###############################################################################
     
0.0001859072 --- Kjaerstad, Norway (MJF)
0.0001858705 --- Theodore Francis Green State, United States (PVD)
0.0001858455 --- Zadar, Croatia (ZAD)
0.000185476 --- El Loa, Chile (CJC)
0.0001853956 --- Saiss, Morocco (FEZ)
0.0001853882 --- Ambler Airport, United States (ABL)
0.0001853738 --- Golovin Airport, United States (GLV)
0.0001853233 --- Quetta, Pakistan (UET)
0.0001853037 --- La Chinita Intl, Venezuela (MAR)
0.0001851982 --- Huahine, French Polynesia (HUH)
0.0001850757 --- Major Brigadeiro Trompowsky, Brazil (VAG)
0.0001850692 --- Salta, Argentina (SLA)
0.0001849379 --- Stokka, Norway (SSJ)
0.0001847488 --- Nanortalik Heliport, Greenland (JNN)
0.0001846858 --- Kipnuk Airport, United States (KPN)
0.000184677 --- Lourdes De Blanc Sablon Airport, Canada (YBX)
0.0001846075 --- Rendani, Indonesia (MKW)
0.0001845121 --- Bob Hope, United States (BUR)
0.0001844858 --- Sultan Mahmud Badaruddin Ii, Indonesia (PLM)
0.0001844393 --- Sege Airport, Solomon Islands (EGM)
0.0001844265 --- Eppley Afld, United States (OMA)
0.0001843634 --- Gustavus Airport, United States (GST)
0.000184363 --- Puerto Princesa, Philippines (PPS)
0.0001842467 --- Fairmont Hot Springs, Canada (YZS)
0.0001842077 --- Quanzhou Airport, China (JJN)
0.0001841873 --- Lauro Kurtz, Brazil (PFB)
0.0001841696 --- Lonorore Airport, Vanuatu (LNE)
0.0001839964 --- Enfidha - Zine El Abidine Ben Ali International Airport, Tunisia (NBE)
0.0001838302 --- Touat Cheikh Sidi Mohamed Belkebir, Algeria (AZR)
0.0001836883 --- Sambava, Madagascar (SVB)
0.0001835927 --- Ouvea, New Caledonia (UVE)
0.0001835927 --- Tiga Airport, New Caledonia (TGJ)
0.0001833594 --- Husein Sastranegara, Indonesia (BDO)
0.0001832991 --- Yining Airport, China (YIN)
0.0001832505 --- Adana, Turkey (ADA)
0.0001831857 --- Eastmain River Airport, Canada (ZEM)
0.0001830882 --- Puerto Jimenez Airport, Costa Rica (PJM)
0.00018301 --- Omsk, Russia (OMS)
0.0001829249 --- Eldoret Intl, Kenya (EDL)
0.0001829103 --- Zumbi Dos Palmares, Brazil (MCZ)
0.0001828354 --- Ourilandia do Norte Airport, Brazil (OIA)
0.0001827885 --- M R Stefanik, Slovakia (BTS)
0.0001827127 --- Varna, Bulgaria (VAR)
0.0001826344 --- Shungnak Airport, United States (SHG)
0.000182606 --- Exeter, United Kingdom (EXT)
0.0001825438 --- Nanyuki Civil Airport, Kenya (NYK)
0.0001825438 --- Samburu South Airport, Kenya (UAS)
0.0001825438 --- Mara Serena Airport, Kenya (MRE)
0.0001824657 --- Burketown Airport, Australia (BUC)
0.0001823993 --- Holy Cross Airport, United States (HCR)
0.0001823444 --- Usinsk, Russia (USK)
0.0001822935 --- Baker Lake, Canada (YBK)
0.0001822894 --- Crooked Creek Airport, United States (CKD)
0.0001822819 --- General Heriberto Jara Intl, Mexico (VER)
0.0001822683 --- Noumerat, Algeria (GHA)
0.0001822409 --- Lombok International Airport, Indonesia (LOP)
0.0001822126 --- Isle Of Man, Isle of Man (IOM)
0.0001822108 --- Senou, Mali (BKO)
0.0001821929 --- Platinum, United States (PTU)
0.0001821243 --- McCook Regional Airport, United States (MCK)
0.0001819718 --- C P A Carlos Rovirosa Intl, Mexico (VSA)
0.0001819474 --- Shire Inda Selassie Airport, Ethiopia (SHC)
0.000181946 --- Deering Airport, United States (DRG)
0.000181946 --- Buckland Airport, United States (BKC)
0.000181946 --- Bob Baker Memorial Airport, United States (IAN)
0.000181946 --- Robert Curtis Memorial Airport, United States (ORV)
0.0001818917 --- Aktio, Greece (PVK)
0.0001818636 --- Strachowice, Poland (WRO)
0.0001818172 --- Rotterdam, Netherlands (RTM)
0.0001817707 --- Ondangwa Airport, Namibia (OND)
0.0001817707 --- Rundu, Namibia (NDU)
0.0001817188 --- Ten Cel Av Cesar Bombonato, Brazil (UDI)
0.0001816733 --- Firenze, Italy (FLR)
0.0001816015 --- Reno Tahoe Intl, United States (RNO)
0.0001813821 --- Toksook Bay Airport, United States (OOK)
0.0001813023 --- Allahabad, India (IXD)
0.0001812517 --- Minto Airport, United States (MNT)
0.0001812517 --- Circle City Airport, United States (IRC)
0.0001811914 --- Karuluk Airport, United States (KYK)
0.0001811914 --- Zachar Bay Seaplane Base, United States (KZB)
0.0001811529 --- Horta, Portugal (HOR)
0.0001811017 --- Chapais Airport, Canada (YMT)
0.0001810666 --- Dionysios Solomos, Greece (ZTH)
0.0001810208 --- Gondar, Ethiopia (GDQ)
0.0001809603 --- Prestwick, United Kingdom (PIK)
0.0001809273 --- Pond Inlet, Canada (YIO)
0.0001809215 --- Port Moller Airport, United States (PML)
0.0001808755 --- Cagayan De Oro, Philippines (CGY)
0.0001808027 --- Whale Cove Airport, Canada (YXN)
0.0001806964 --- Santa Rosa, Argentina (RSA)
0.000180654 --- Elfin Cove Seaplane Base, United States (ELV)
0.000180654 --- Tenakee Seaplane Base, United States (TKE)
0.0001805994 --- Birmingham Intl, United States (BHM)
0.0001804999 --- Nizhny Novgorod, Russia (GOJ)
0.0001804618 --- Reus, Spain (REU)
0.0001804595 --- Port Protection Seaplane Base, United States (PPV)
0.0001804595 --- North Whale Seaplane Base, United States (WWP)
0.0001804235 --- Chisinau Intl, Moldova (KIV)
0.0001804132 --- Canberra, Australia (CBR)
0.0001803872 --- Dawei Airport, Burma (TVY)
0.0001803782 --- Lucknow, India (LKO)
0.0001803594 --- Coronel Francisco Secada Vignetta Intl, Peru (IQT)
0.0001803451 --- Mountain Village Airport, United States (MOU)
0.000180228 --- Jinghong, China (JHG)
0.0001802139 --- Batsfjord, Norway (BJF)
0.000180166 --- Ogoki Post Airport, Canada (YOG)
0.00018012 --- Lokichoggio Airport, Kenya (LKG)
0.0001800607 --- Melville Hall, Dominica (DOM)
0.0001800542 --- General Jose Antonio Anzoategui Intl, Venezuela (BLA)
0.0001798918 --- Gerald R Ford Intl, United States (GRR)
0.000179872 --- Ushuaia Malvinas Argentinas, Argentina (USH)
0.0001798697 --- Kenora, Canada (YQK)
0.000179827 --- Khajuraho, India (HJR)
0.0001797675 --- White Mountain Airport, United States (WMO)
0.0001797647 --- Carrasco Intl, Uruguay (MVD)
0.0001796776 --- Buffalo Niagara Intl, United States (BUF)
0.0001796424 --- Ljubljana, Slovenia (LJU)
0.000179634 --- Pula, Croatia (PUY)
0.0001795804 --- Hoybuktmoen, Norway (KKN)
0.0001795718 --- Greenville-Spartanburg International, United States (GSP)
0.0001795348 --- Camp Mabry Austin City, United States (ATT)
0.0001794553 --- Khanty Mansiysk Airport, Russia (HMA)
0.0001792612 --- Clovis Muni, United States (CVN)
0.0001791028 --- Borba Airport, Brazil (RBB)
0.0001790934 --- Roumaniere, France (EGC)
0.000179061 --- Conceicao Do Araguaia, Brazil (CDJ)
0.0001788571 --- Leros, Greece (LRS)
0.0001787824 --- Alice Springs, Australia (ASP)
0.0001787741 --- Fort Nelson, Canada (YYE)
0.0001787299 --- Ngaoundere, Cameroon (NGE)
0.0001787248 --- Turbat International Airport, Pakistan (TUK)
0.0001785841 --- Inverness, United Kingdom (INV)
0.0001784697 --- Oranjemund Airport, Namibia (OMD)
0.000178399 --- Kaltag Airport, United States (KAL)
0.000178399 --- Nulato Airport, United States (NUL)
0.0001783659 --- Savoonga Airport, United States (SVA)
0.0001783659 --- Gambell Airport, United States (GAM)
0.0001783289 --- Salekhard Airport, Russia (SLY)
0.0001783153 --- Sitka Rocky Gutierrez, United States (SIT)
0.0001782736 --- Kobe, Japan (UKB)
0.0001782627 --- Iskandar, Indonesia (PKN)
0.0001782048 --- Mohamed Boudiaf Intl, Algeria (CZL)
0.000178133 --- Porbandar, India (PBD)
0.0001780812 --- Atqasuk Edward Burnell Sr Memorial Airport, United States (ATK)
0.0001780812 --- Wainwright Airport, United States (AIN)
0.0001780772 --- Arctic Village Airport, United States (ARC)
0.0001780772 --- Venetie Airport, United States (VEE)
0.0001780763 --- Flinders Island Airport, Australia (FLS)
0.0001780616 --- Saint Catherine, France (CLY)
0.000177985 --- Alykel, Russia (NSK)
0.0001778585 --- Guanambi Airport, Brazil (GNM)
0.0001778499 --- Evenes, Norway (EVE)
0.0001776206 --- Santa Maria, Brazil (AJU)
0.0001775255 --- Kittila, Finland (KTT)
0.0001773763 --- Mc Ghee Tyson, United States (TYS)
0.0001773646 --- Thorne Bay Seaplane Base, United States (KTB)
0.0001773553 --- Wai Sha Airport, China (SWA)
0.0001772748 --- Dryden Rgnl, Canada (YHD)
0.0001771375 --- Thyna, Tunisia (SFA)
0.0001771109 --- Tulita, Canada (ZFN)
0.0001770072 --- Kasabonika Airport, Canada (XKS)
0.0001769491 --- Hall Beach, Canada (YUX)
0.0001767902 --- Arrachart, Madagascar (DIE)
0.0001767686 --- Repulse Bay, Canada (YUT)
0.0001766953 --- Leipzig Halle, Germany (LEJ)
0.0001766634 --- Tulsa Intl, United States (TUL)
0.0001766449 --- Norfolk Intl, United States (ORF)
0.0001765839 --- Longana Airport, Vanuatu (LOD)
0.0001765448 --- Sao Felix do Araguaia Airport, Brazil (SXO)
0.0001763081 --- Salzburg, Austria (SZG)
0.0001762927 --- Pilot Station Airport, United States (PQS)
0.0001761307 --- Kasigluk Airport, United States (KUK)
0.0001760663 --- Municipal, Belize (CZH)
0.0001759336 --- Wokal Field Glasgow International Airport, United States (GGW)
0.0001759211 --- Santiago, Spain (SCQ)
0.000175897 --- Kununurra, Australia (KNX)
0.000175778 --- Svolvær Helle Airport, Norway (SVJ)
0.0001756923 --- Brunei Intl, Brunei (BWN)
0.0001756385 --- Boulia Airport, Australia (BQL)
0.00017558 --- Kefallinia, Greece (EFL)
0.0001755068 --- Rennell/Tingoa Airport, Solomon Islands (RNL)
0.0001755068 --- Bellona, Solomon Islands (BNY)
0.0001755047 --- Sogndal Airport, Norway (SOG)
0.0001754516 --- Nagoya Airport, Japan (NKM)
0.0001753886 --- Ercan International Airport, Cyprus (ECN)
0.0001753499 --- Jammu, India (IXJ)
0.0001753323 --- Barcelos Airport, Brazil (BAZ)
0.0001752796 --- Chevak Airport, United States (VAK)
0.0001752796 --- Hooper Bay Airport, United States (HPB)
0.0001752618 --- Deer Lake Airport, Canada (YVZ)
0.0001751357 --- Juan Manuel Galvez Intl, Honduras (RTB)
0.000175034 --- Hurghada Intl, Egypt (HRG)
0.0001747188 --- Goa, India (GOI)
0.0001746819 --- Rouyn Noranda, Canada (YUY)
0.0001746452 --- Kivalina Airport, United States (KVL)
0.0001746182 --- Mombasa Moi Intl, Kenya (MBA)
0.0001745021 --- Pickle Lake, Canada (YPL)
0.000174485 --- Alluitsup Paa Heliport, Greenland (LLU)
0.0001743784 --- Usiminas, Brazil (IPN)
0.0001743589 --- Haines Airport, United States (HNS)
0.0001743589 --- Skagway Airport, United States (SGY)
0.0001743329 --- Fonte Boa Airport, Brazil (FBA)
0.0001741535 --- Julia Creek Airport, Australia (JCK)
0.0001741517 --- Pelotas, Brazil (PET)
0.000174103 --- Kimbe Airport, Papua New Guinea (HKN)
0.0001740928 --- Lamezia Terme, Italy (SUF)
0.0001740908 --- Sanday Airport, United Kingdom (NDY)
0.0001740908 --- Stronsay Airport, United Kingdom (SOY)
0.0001740742 --- Diori Hamani, Niger (NIM)
0.0001740364 --- Novyi Urengoy, Russia (NUX)
0.0001740251 --- Frank Wiley Field, United States (MLS)
0.0001740251 --- Sidney-Richland Municipal Airport, United States (SDY)
0.0001738767 --- Palmerston North, New Zealand (PMR)
0.0001737492 --- Sachs Harbour, Canada (YSY)
0.0001737355 --- Peawanuck Airport, Canada (YPO)
0.0001737156 --- Save, Sweden (GSE)
0.000173692 --- La Florida, Chile (LSC)
0.0001736748 --- Port Hope Simpson Airport, Canada (YHA)
0.0001735901 --- Norman Manley Intl, Jamaica (KIN)
0.0001735781 --- Portland Airport, Australia (PTJ)
0.0001734644 --- Flores, Portugal (FLW)
0.0001733404 --- Raipur, India (RPR)
0.0001732965 --- Port Elizabeth Intl, South Africa (PLZ)
0.0001732488 --- Rosario Seaplane Base, United States (RSJ)
0.0001732331 --- Regina Intl, Canada (YQR)
0.0001732265 --- Sandakan, Malaysia (SDK)
0.0001732069 --- Tavie Airport, Vanuatu (PBJ)
0.0001731339 --- Val D Or, Canada (YVO)
0.0001729727 --- Richmond Intl, United States (RIC)
0.0001728923 --- Aalborg, Denmark (AAL)
0.0001728341 --- Thargomindah Airport, Australia (XTG)
0.0001727522 --- Thule Air Base, Greenland (THU)
0.0001727321 --- Monrovia Roberts Intl, Liberia (ROB)
0.0001724696 --- Imphal, India (IMF)
0.0001723256 --- Kawthoung Airport, Burma (KAW)
0.0001723134 --- George F L Charles, Saint Lucia (SLU)
0.0001722984 --- Ordos Ejin Horo, China (DSN)
0.0001722096 --- Managua Intl, Nicaragua (MGA)
0.0001721036 --- Chah Bahar, Iran (ZBR)
0.0001720971 --- Niigata, Japan (KIJ)
0.0001720623 --- Hughenden Airport, Australia (HGD)
0.0001719868 --- Comox, Canada (YQQ)
0.000171983 --- Luang Phabang Intl, Laos (LPQ)
0.0001719812 --- St. Michael Airport, United States (SMK)
0.000171944 --- Morondava, Madagascar (MOQ)
0.0001718183 --- Tucson Intl, United States (TUS)
0.0001717117 --- Belfast City, United Kingdom (BHD)
0.0001716721 --- Hoonah Airport, United States (HNH)
0.0001716206 --- Stony River 2 Airport, United States (SRV)
0.000171556 --- Adams Fld, United States (LIT)
0.0001714597 --- Hopedale Airport, Canada (YHO)
0.0001714518 --- Lihue, United States (LIH)
0.0001713023 --- Savusavu Airport, Fiji (SVU)
0.0001713023 --- Matei Airport, Fiji (TVU)
0.0001712619 --- Des Moines Intl, United States (DSM)
0.0001712499 --- The Pas Airport, Canada (YQD)
0.000171056 --- Prince Said Ibrahim, Comoros (HAH)
0.0001710497 --- Londrina, Brazil (LDB)
0.0001710265 --- Dire Dawa Intl, Ethiopia (DIR)
0.0001709946 --- Pangsuma Airport, Indonesia (PSU)
0.0001709656 --- St Paul Island, United States (SNP)
0.0001709656 --- St. George Airport, United States (STG)
0.0001708741 --- Aurukun Airport, Australia (AUU)
0.0001708734 --- Keewaywin, Canada (KEW)
0.0001706601 --- Cataratas Intl, Brazil (IGU)
0.0001706568 --- Kiunga Airport, Papua New Guinea (UNG)
0.0001706506 --- Vancouver Coal Harbour, Canada (CXH)
0.0001706319 --- Eduardo Falla Solano, Colombia (SVI)
0.000170516 --- Momote Airport, Papua New Guinea (MAS)
0.0001705044 --- Allgau, Germany (FMM)
0.000170425 --- Lodwar, Kenya (LOK)
0.0001703694 --- Petersburg James A. Johnson, United States (PSG)
0.0001702759 --- Pemba, Mozambique (POL)
0.0001702544 --- Deline, Canada (YWJ)
0.0001702255 --- Ontario Intl, United States (ONT)
0.0001701699 --- Trà Nóc Airport, Vietnam (VCA)
0.0001701395 --- Akutan Seaplane Base, United States (KQA)
0.0001701395 --- Atka Airport, United States (AKB)
0.0001701395 --- Nikolski Air Station, United States (IKO)
0.0001701378 --- Geraldton Greenstone Regional, Canada (YGQ)
0.0001701248 --- Tikehau, French Polynesia (TIH)
0.000169964 --- Wrangell Airport, United States (WRG)
0.0001699438 --- Ishigaki, Japan (ISG)
0.0001699251 --- Sanikiluaq Airport, Canada (YSK)
0.0001698384 --- Marsh Harbour, Bahamas (MHH)
0.0001696737 --- Roberval, Canada (YRJ)
0.0001696317 --- Rondonopolis Airport, Brazil (ROO)
0.0001696291 --- Heilongjiang Mohe Airport, China (OHE)
0.000169597 --- Moro Airport, Papua New Guinea (MXH)
0.0001695135 --- Capitán Av. Selin Zeitun Lopez Airport, Bolivia (RIB)
0.0001694921 --- Conakry, Guinea (CKY)
0.0001694694 --- Pointe Noire, Congo (Brazzaville) (PNR)
0.0001694515 --- Nemiscau Airport, Canada (YNS)
0.0001694374 --- Schefferville, Canada (YKL)
0.0001693636 --- Zhob, Pakistan (PZH)
0.0001693537 --- Newcastle Airport, Australia (NTL)
0.0001692327 --- Arturo Michelena Intl, Venezuela (VLN)
0.0001692096 --- General R Fierro Villalobos Intl, Mexico (CUU)
0.0001691444 --- Mar Del Plata, Argentina (MDQ)
0.0001691004 --- James M Cox Dayton Intl, United States (DAY)
0.0001690479 --- Francisco De Orellana, Ecuador (OCC)
0.0001690346 --- Wynyard Airport, Australia (BWT)
0.0001690224 --- Yazd Shahid Sadooghi, Iran (AZD)
0.0001689274 --- Cap Fap David Abenzur Rengifo Intl, Peru (PCL)
0.0001689274 --- Cadete Guillermo Del Castillo Paredes, Peru (TPP)
0.0001688886 --- Mikonos, Greece (JMK)
0.0001688651 --- Rafael Nunez, Colombia (CTG)
0.0001685477 --- Maupiti, French Polynesia (MAU)
0.0001685423 --- Merle K Mudhole Smith, United States (CDV)
0.0001685223 --- Koyukuk Airport, United States (KYU)
0.0001684458 --- Qikiqtarjuaq, Canada (YVM)
0.000168429 --- Charleston Afb Intl, United States (CHS)
0.0001682755 --- Uummannaq Heliport, Greenland (UMD)
0.0001682356 --- Tasiujaq Airport, Canada (YTQ)
0.0001681264 --- Shahid Ashrafi Esfahani, Iran (KSH)
0.0001681185 --- Karpathos, Greece (AOK)
0.0001681081 --- Sukkur, Pakistan (SKZ)
0.0001680911 --- Ulawa Airport, Solomon Islands (RNA)
0.0001680911 --- Santa Ana Airport, Solomon Islands (NNB)
0.0001680861 --- Arctic Bay Airport, Canada (YAB)
0.0001680851 --- Narsaq Heliport, Greenland (JNS)
0.0001680666 --- Bronnoy, Norway (BNN)
0.0001679675 --- Vilhena, Brazil (BVH)
0.0001678053 --- Shishmaref Airport, United States (SHH)
0.0001677945 --- Casale, Italy (BDS)
0.0001677781 --- Fak Fak, Indonesia (FKQ)
0.0001677541 --- La Grande Riviere, Canada (YGL)
0.0001677502 --- Mazamet, France (DCM)
0.0001677363 --- Saskatoon J G Diefenbaker Intl, Canada (YXE)
0.0001676555 --- Bagdogra, India (IXB)
0.0001676457 --- Alma Airport, Canada (YTF)
0.000167626 --- Dibrugarh Airport, India (DIB)
0.0001676226 --- Mediterranee, France (MPL)
0.0001675873 --- Port Lions Airport, United States (ORI)
0.0001675688 --- Greater Rochester Intl, United States (ROC)
0.0001675383 --- Lugano, Switzerland (LUG)
0.0001673595 --- Nabire, Indonesia (NBX)
0.0001672962 --- Sibu, Malaysia (SBW)
0.000167259 --- Changzhou, China (CZX)
0.0001672493 --- Hamilton, Canada (YHM)
0.0001672409 --- Vishakhapatnam, India (VTZ)
0.0001671205 --- Comandante Espora, Argentina (BHI)
0.0001671195 --- Cataratas Del Iguazu, Argentina (IGR)
0.0001669505 --- Port Hedland Intl, Australia (PHE)
0.000166913 --- Terrance B Lettsome Intl, British Virgin Islands (EIS)
0.0001668356 --- Mackay, Australia (MKY)
0.0001668077 --- Bauru-Arealva, Brazil (JTC)
0.000166807 --- Albany Airport, Australia (ALH)
0.000166807 --- Brusselton, Australia (BQB)
0.0001667704 --- Norwich, United Kingdom (NWI)
0.000166748 --- Dickinson Theodore Roosevelt Regional Airport, United States (DIK)
0.0001666888 --- Johan A Pengel Intl, Suriname (PBM)
0.0001666326 --- Abadan, Iran (ABD)
0.0001665391 --- Fresno Yosemite Intl, United States (FAT)
0.0001665047 --- Moorea, French Polynesia (MOZ)
0.0001664011 --- Galcaio Airport, Somalia (GLK)
0.0001663571 --- Pueblo Memorial, United States (PUB)
0.0001662207 --- Broken Hill Airport, Australia (BHQ)
0.0001661474 --- Murcia San Javier, Spain (MJV)
0.0001661187 --- Altai Airport, Mongolia (LTI)
0.0001661187 --- Bayankhongor Airport, Mongolia (BYN)
0.0001660123 --- Fujairah Intl, United Arab Emirates (FJR)
0.0001659901 --- Bale Mulhouse, France (MLH)
0.0001659891 --- Williams Lake, Canada (YWL)
0.0001659626 --- Zarzis, Tunisia (DJE)
0.0001659548 --- Land's End / St. Just Airport, United Kingdom (LEQ)
0.0001659214 --- Abha, Saudi Arabia (AHB)
0.000165918 --- Worland Municipal Airport, United States (WRL)
0.000165882 --- Western Nebraska Regional Airport, United States (BFF)
0.000165882 --- Alliance Municipal Airport, United States (AIA)
0.0001658361 --- Patna, India (PAT)
0.0001658 --- Lamu Manda, Kenya (LAU)
0.0001656279 --- Kasos, Greece (KSJ)
0.0001655779 --- Babelthuap, Palau (ROR)
0.0001655342 --- Coen Airport, Australia (CUQ)
0.0001655254 --- Bournemouth, United Kingdom (BOH)
0.0001653471 --- Juba, South Sudan (JUB)
0.0001653328 --- Arvidsjaur, Sweden (AJR)
0.0001652808 --- Cocos Keeling Island Airport, Cocos (Keeling) Islands (CCK)
0.0001652742 --- Golfito, Costa Rica (GLF)
0.0001652561 --- Hughes Airport, United States (HUS)
0.0001652524 --- San Carlos De Bariloche, Argentina (BRC)
0.0001652481 --- Grafton Airport, Australia (GFN)
0.0001652344 --- Kalamata, Greece (KLX)
0.0001651838 --- Westray Airport, United Kingdom (WRY)
0.0001651838 --- North Ronaldsay Airport, United Kingdom (NRL)
0.0001651281 --- Stornoway, United Kingdom (SYY)
0.0001650807 --- Bella Bella Airport, Canada (ZEL)
0.0001650361 --- Grand Rapids Itasca County, United States (GPZ)
0.0001649977 --- Murmansk, Russia (MMK)
0.0001649702 --- Bujumbura Intl, Burundi (BJM)
0.0001649555 --- Sde Dov, Israel (SDV)
0.0001649415 --- Chacalluta, Chile (ARI)
0.0001649375 --- Sir Bani Yas Island, United Arab Emirates (XSB)
0.0001649375 --- Dalma Airport, United Arab Emirates (ZDY)
0.0001648935 --- Mid Delta Regional Airport, United States (GLH)
0.0001648781 --- Nanaimo Harbour Water Airport, Canada (ZNA)
0.0001648236 --- Lawica, Poland (POZ)
0.0001647833 --- Baden Airpark, Germany (FKB)
0.000164729 --- North Platte Regional Airport Lee Bird Field, United States (LBF)
0.0001646895 --- Kingfisher Lake Airport, Canada (KIF)
0.0001646886 --- Kumamoto, Japan (KMJ)
0.0001646711 --- Bhubaneshwar, India (BBI)
0.0001646435 --- Rosario, Argentina (ROS)
0.0001645394 --- Shannon, Ireland (SNN)
0.0001644908 --- Harrisburg Intl, United States (MDT)
0.0001644482 --- Yelizovo, Russia (PKC)
0.0001644092 --- Nadym Airport, Russia (NYM)
0.0001643967 --- Blue Grass, United States (LEX)
0.0001643412 --- Corvo Airport, Portugal (CVU)
0.000164331 --- Fort St John, Canada (YXJ)
0.0001643119 --- Fort Good Hope, Canada (YGH)
0.0001642961 --- Bolshoye Savino, Russia (PEE)
0.0001641993 --- Kowanyama Airport, Australia (KWM)
0.0001641993 --- Pormpuraaw Airport, Australia (EDR)
0.0001641863 --- Sary-Arka, Kazakhstan (KGF)
0.0001641579 --- Røssvoll Airport, Norway (MQN)
0.0001640835 --- Nouakchott, Mauritania (NKC)
0.0001640279 --- Atyrau, Kazakhstan (GUW)
0.0001640048 --- Heroes Del Acre, Bolivia (CIJ)
0.0001640007 --- Cat Lake Airport, Canada (YAC)
0.0001639674 --- Kalibo, Philippines (KLO)
0.0001639251 --- Sao Pedro, Cape Verde (VXE)
0.0001638967 --- Saint Barthelemy, France (SBH)
0.0001638524 --- Zhangxiao, China (YCU)
0.0001638173 --- Spring Point, Bahamas (AXP)
0.0001638173 --- Colonel Hill Airport, Bahamas (CRI)
0.0001637791 --- San Luis, Argentina (LUQ)
0.000163778 --- Rockhampton, Australia (ROK)
0.0001637728 --- Tame, Colombia (TME)
0.0001637728 --- Los Colonizadores Airport, Colombia (RVE)
0.0001637571 --- Marina Di Campo, Italy (EBA)
0.0001635806 --- Svartnes Airport, Norway (VAW)
0.0001635529 --- Malanje, Angola (MEG)
0.0001635529 --- Saurimo, Angola (VHC)
0.0001633854 --- Kabri Dehar Airport, Ethiopia (ABK)
0.0001633854 --- Gode Airport, Ethiopia (GDE)
0.0001633514 --- Dera Ismael Khan Airport, Pakistan (DSK)
0.000163325 --- Poplar Hill Airport, Canada (YHP)
0.0001633064 --- Belep Islands Airport, New Caledonia (BMY)
0.0001632635 --- Odesa Intl, Ukraine (ODS)
0.000163177 --- Apartadó Airport, Colombia (APO)
0.0001631609 --- Andenes, Norway (ANX)
0.0001631366 --- Pakse, Laos (PKZ)
0.0001630251 --- Ryum Airport, Norway (RVK)
0.0001629902 --- Teller Airport, United States (TLA)
0.0001629405 --- Illizi Takhamalt, Algeria (VVZ)
0.0001629308 --- Hiroshima, Japan (HIJ)
0.0001628376 --- Baotou Airport, China (BAV)
0.0001627901 --- Misratah Airport, Libya (MRA)
0.0001627543 --- Sultan Ismail Petra, Malaysia (KBR)
0.0001627029 --- Aeroporto de Porto Seguro, Brazil (BPS)
0.0001626013 --- Point Lay Lrrs, United States (PIZ)
0.0001625613 --- Red Devil Airport, United States (RDV)
0.0001625352 --- Dodge City Regional Airport, United States (DDC)
0.0001625345 --- Agartala, India (IXA)
0.0001625306 --- Antsirabato, Madagascar (ANM)
0.0001625053 --- Bushehr, Iran (BUZ)
0.000162503 --- Hovden, Norway (HOV)
0.000162495 --- Lewiston Nez Perce Co, United States (LWS)
0.0001624475 --- Senador Petronio Portella, Brazil (THE)
0.0001624378 --- Merimbula Airport, Australia (MIM)
0.000162408 --- El Paso Intl, United States (ELP)
0.0001623595 --- Mitilini, Greece (MJT)
0.0001621756 --- Kagoshima, Japan (KOJ)
0.0001621469 --- Gerrard Smith Intl, Cayman Islands (CYB)
0.0001621034 --- Capitan Nicolas Rojas, Bolivia (POI)
0.0001620301 --- Bathurst Airport, Australia (BHS)
0.0001620301 --- Griffith Airport, Australia (GFF)
0.0001620301 --- Narrandera Airport, Australia (NRA)
0.0001620301 --- Parkes Airport, Australia (PKE)
0.0001619837 --- Ahe Airport, French Polynesia (AHE)
0.0001619372 --- Kaadedhdhoo, Maldives (KDM)
0.0001619372 --- Gan Island Airport, Maldives (GAN)
0.0001619372 --- Kadhdhoo Airport, Maldives (KDO)
0.0001619372 --- Kooddoo, Maldives (GKK)
0.0001619301 --- Gorgan Airport, Iran (GBT)
0.0001619245 --- Bonaventure Airport, Canada (YVB)
0.0001619216 --- Manchester Regional Airport, United States (MHT)
0.0001619085 --- Ilheus, Brazil (IOS)
0.0001619056 --- Genova Sestri, Italy (GOA)
0.000161883 --- South Bend Rgnl, United States (SBN)
0.0001618662 --- Marktoberdorf BF, Germany (OAL)
0.0001618589 --- Havre City Co, United States (HVR)
0.0001618583 --- General Rafael Buelna Intl, Mexico (MZT)
0.000161766 --- Maastricht, Netherlands (MST)
0.0001617072 --- Røst Airport, Norway (RET)
0.0001616171 --- Rimatara, French Polynesia (RMT)
0.0001616171 --- Raivavae Airport, French Polynesia (RVV)
0.000161586 --- Rubem Berta, Brazil (URG)
0.0001615592 --- Khudzhand Airport, Tajikistan (LBD)
0.0001615296 --- High Level, Canada (YOJ)
0.0001615296 --- Rainbow Lake Airport, Canada (YOP)
0.0001615164 --- Juliaca, Peru (JUL)
0.0001615054 --- Mangalore, India (IXE)
0.00016149 --- Langkawi Intl, Malaysia (LGK)
0.0001614699 --- Fort Wayne, United States (FWA)
0.0001614604 --- Kadala, Russia (HTA)
0.0001614262 --- Tivat, Montenegro (TIV)
0.0001613826 --- Gambella, Ethiopia (GMB)
0.0001613826 --- Jimma, Ethiopia (JIM)
0.0001613704 --- Ignatyevo, Russia (BQS)
0.0001613343 --- Nuiqsut Airport, United States (NUI)
0.0001613312 --- Barter Island Lrrs, United States (BTI)
0.0001612972 --- Eday Airport, United Kingdom (EOI)
